trade_no,symbol,entry_time,exit_time,entry_price,exit_price,quantity,entry_value,exit_value,pnl_value,pnl_pct,exit_reason,entry_delay_bars,exit_delay_bars,entry_price_penalty,exit_price_penalty,pnl_pct_display
39,GILD,2014-11-03,2014-11-24,112.92770254516603,101.0594456100464,156,17634.338318642946,15749.50824165207,-1884.8300769908747,-0.10688408280101103,Supertrend down,0,0,0.005,0.0,-10.69%
40,VRTX,2014-11-24,2015-02-06,112.16352806854249,107.06644274520875,141,15830.872515122153,15081.272058647359,-749.6004564747946,-0.04735054595119459,Supertrend down,0,0,0.005,0.0,-4.74%
41,MNST,2015-02-13,2015-04-23,20.044641963005066,23.321665395736694,751,15068.579640331021,17497.056141486057,2428.4765011550353,0.16116160641015043,Leader rotation,0,0,0.005,0.0,+16.12%
42,EA,2015-04-23,2015-07-17,60.08867831230164,72.91352194976807,291,17503.291194268655,21196.617052495127,3693.3258582264716,0.21100750808715496,Leader rotation,0,0,0.005,0.0,+21.10%
43,NFLX,2015-07-17,2015-08-28,11.798537207126618,11.629182728767395,1795,21199.552661079066,20853.508615139337,-346.0440459397287,-0.01632317678924622,Supertrend down,0,0,0.005,0.0,-1.63%
44,AMZN,2015-08-28,2015-10-06,26.017312500000003,27.26136211872101,801,20860.7071798125,21814.514706038433,953.8075262259335,0.04572268418344705,Supertrend down,0,0,0.005,0.0,+4.57%
45,AMZN,2015-10-16,2015-11-05,28.418949464797976,32.33882204246521,766,21790.68420532528,24746.76614684382,2956.0819415185397,0.13565805982338652,Leader rotation,0,0,0.005,0.0,+13.57%
46,NFLX,2015-11-05,2015-12-11,11.4375625,12.13892795753479,2148,24592.452134249997,26048.342835531945,1455.8907012819473,0.059200713020981066,Leader rotation,0,0,0.005,0.0,+5.92%
47,NVDA,2015-12-11,2016-01-13,0.820739401370287,0.7598698473572731,31926,26229.129054275927,24235.345141981576,-1993.7839122943515,-0.07601411042542106,Supertrend down,0,0,0.005,0.0,-7.60%
48,NVDA,2016-03-02,2017-01-10,0.8187283673286438,2.6939024093151094,29556,24222.53396039016,79541.35863010764,55318.82466971748,2.2837752961840185,Supertrend down,0,0,0.005,0.0,+228.38%
49,MU,2017-01-10,2017-01-30,22.4829806137085,23.808089694976807,3534,79534.30834233467,84053.65119306599,4519.342850731322,0.05682255802463243,Leader rotation,0,0,0.005,0.0,+5.68%
50,STX,2017-01-30,2017-02-03,44.64420153427124,45.287346372604375,1881,84059.71882905017,85100.31302834196,1040.5941992917942,0.01237922531489799,Leader rotation,0,0,0.005,0.0,+1.24%
51,NVDA,2017-02-03,2017-02-21,2.9021243941783905,2.7043971135616305,29298,85111.46694113912,79154.19320649552,-5957.273734643604,-0.0699937851942265,Supertrend down,0,0,0.005,0.0,-7.00%
52,MU,2017-02-21,2017-03-21,23.749910843849182,26.286849237442016,3329,79142.5166523731,87421.41219033304,8278.895537959936,0.10460743337647815,Leader rotation,0,0,0.005,0.0,+10.46%
53,INCY,2017-03-21,2017-04-07,149.1759806137085,139.4102557296753,585,87355.21660767848,81473.44460225818,-5881.772005420295,-0.06733166299427717,Supertrend down,0,0,0.005,0.0,-6.73%
54,WDC,2017-04-07,2017-04-25,63.88687033081055,65.72675610733033,1244,79554.74195821985,81682.3205129214,2127.578554701555,0.026743579355947178,Leader rotation,0,0,0.005,0.0,+2.67%
55,CSX,2017-04-25,2017-05-12,16.82201453971863,17.347988231658938,4931,83032.3030490479,85457.38704033992,2425.08399129202,0.029206512432390364,Leader rotation,0,0,0.005,0.0,+2.92%
56,NVDA,2017-05-12,2017-07-11,3.1831616518497468,3.844326932191849,27023,86104.59589525363,103781.36144193173,17676.7655466781,0.20529410030774553,Supertrend down,0,0,0.005,0.0,+20.53%
57,NVDA,2017-07-18,2017-07-20,4.066744623422623,4.146175977945328,25236,102730.99568400999,104528.26408244886,1797.2683984388714,0.017494899046506696,Leader rotation,0,0,0.005,0.0,+1.75%
58,VRTX,2017-07-20,2017-11-01,160.819672454834,147.27633110046386,655,105442.22234337417,96369.53087393304,-9072.691469441139,-0.08604419811919162,Supertrend down,0,0,0.005,0.0,-8.60%
59,NVDA,2017-11-01,2017-12-06,5.262535490751267,4.640178673744202,18320,96506.05984075376,84923.0652296908,-11582.994611062968,-0.12002349521031386,Supertrend down,0,0,0.005,0.0,-12.00%
60,DLTR,2017-12-19,2018-01-12,110.12235662460328,112.04394847488403,770,84879.00881554546,86187.56648533505,1308.5576697895885,0.015416740700086029,Leader rotation,0,0,0.005,0.0,+1.54%
61,ALGN,2018-01-12,2018-02-12,255.49755613708498,233.133375,337,86188.77909461583,78487.381427625,-7701.39766699083,-0.08935499200582053,Supertrend down,0,0,0.005,0.0,-8.94%
62,NVDA,2018-02-16,2018-03-13,6.1687427301406865,6.2841064169406895,12717,78526.3492004983,79835.06632293052,1308.7171224322228,0.01666596162634182,Leader rotation,0,0,0.005,0.0,+1.67%
63,MU,2018-03-13,2018-04-02,62.51193315887451,51.51423091506958,1275,79782.41749234256,65614.96377229701,-14167.453720045552,-0.1775761397729685,Supertrend down,0,0,0.005,0.0,-17.76%
64,NFLX,2018-05-11,2018-07-24,33.14630765342713,36.675653244018555,1979,65662.13938897841,72508.53665214281,6846.397263164399,0.10426704531521236,Supertrend down,0,0,0.005,0.0,+10.43%
65,ALGN,2018-07-24,2018-08-30,381.0442714080811,382.88844657897954,189,72089.38466342345,72293.5504870237,204.16582360025495,0.0028321204925452204,Leader rotation,0,0,0.005,0.0,+0.28%
66,AMZN,2018-08-30,2018-09-05,100.42029270935059,101.85454956817628,723,72676.47550048932,73567.19849845365,890.7229979643307,0.012256001571764985,Leader rotation,0,0,0.005,0.0,+1.23%
67,ILMN,2018-09-05,2018-10-11,345.17601698303224,296.3109073944092,213,73596.01410900324,63051.10905173415,-10544.90505726909,-0.14328092607910814,Supertrend down,0,0,0.005,0.0,-14.33%
68,ILMN,2018-12-04,2018-12-24,342.28081646728515,268.416322845459,184,63042.64990021044,49339.21480016089,-13703.435100049552,-0.21736768872724388,Supertrend down,0,0,0.005,0.0,-21.74%
69,REGN,2019-01-10,2019-01-25,401.59669386291506,410.6445811004639,122,49043.79144792691,50048.540255362335,1004.748807435426,0.02048676861580412,Leader rotation,0,0,0.005,0.0,+2.05%
70,WDAY,2019-01-25,2019-03-05,174.0621056137085,180.23983683013918,289,50354.25247088411,52037.22353106631,1682.9710601822007,0.03342262028724052,Leader rotation,0,0,0.005,0.0,+3.34%
71,SBUX,2019-03-05,2019-03-26,71.581547454834,72.68364122009278,726,52020.17165566169,52715.555202261574,695.3835465998854,0.013367575009226362,Leader rotation,0,0,0.005,0.0,+1.34%
72,MELI,2019-03-26,2019-04-03,500.05526736450196,522.2887127990723,105,52558.308876345975,54785.47452905869,2227.1656527127125,0.04237513916120417,Leader rotation,0,0,0.005,0.0,+4.24%
73,AVGO,2019-04-03,2019-04-15,30.79042073917389,31.687147615432742,1768,54491.90133072629,55966.854107101004,1474.9527763747174,0.027067375891746348,Leader rotation,0,0,0.005,0.0,+2.71%
74,MELI,2019-04-15,2019-09-04,505.79666377258303,585.707,111,56199.57310843546,64948.463523,8748.890414564536,0.1556753891650351,Supertrend down,0,0,0.005,0.0,+15.57%
75,QCOM,2019-09-06,2019-10-15,79.39427907943725,76.84155725479127,820,65168.41215398368,62947.066871979914,-2221.3452820037637,-0.03408622687867613,Supertrend down,0,0,0.005,0.0,-3.41%
76,ASML,2019-10-16,2019-10-25,261.6914398193359,262.3187872009278,235,61558.98584590148,61583.27007722581,24.284231324330904,0.0003944871896544022,Leader rotation,0,0,0.005,0.0,+0.04%
77,LRCX,2019-10-25,2019-11-08,26.645750000000003,27.11643416118622,2362,63000.1987615,63984.96847123313,984.7697097331256,0.015631215918241237,Leader rotation,0,0,0.005,0.0,+1.56%
78,QCOM,2019-11-08,2019-12-04,90.47489337539673,80.87953816986085,706,63939.14999775312,57043.852993973844,-6895.297003779277,-0.10784154941098811,Supertrend down,0,0,0.005,0.0,-10.78%
79,AMD,2019-12-04,2019-12-17,39.59659107398987,42.488743322372436,1440,57076.11023769195,61122.60659383209,4046.4963561401382,0.07089649836487832,Leader rotation,0,0,0.005,0.0,+7.09%
80,TSLA,2019-12-17,2020-02-12,25.40496375179291,51.832072708129886,2391,60804.01159886738,123806.55535929342,63002.54376042604,1.036157682753939,Supertrend down,0,0,0.005,0.0,+103.62%
81,LRCX,2020-02-12,2020-02-20,32.98039923286438,33.17840219497681,3760,124130.30741668562,124626.0414608597,495.73404417408165,0.003993658394077615,Leader rotation,0,0,0.005,0.0,+0.40%
82,NVDA,2020-02-20,2020-03-02,7.862255982398987,6.919038883447647,15836,124631.19242300763,109460.32985851866,-15170.862564488969,-0.1217260484277316,Supertrend down,0,0,0.005,0.0,-12.17%
83,REGN,2020-04-15,2020-04-20,528.1891377258302,566.42666696167,207,109444.48666075608,117133.06974100463,7688.583080248543,0.07025098581786726,Leader rotation,0,0,0.005,0.0,+7.03%
84,TSLA,2020-04-20,2020-07-02,49.11532491874695,81.3912832069397,2336,114848.13240920306,189939.90753383972,75091.77512463667,0.6538354046288295,Leader rotation,0,0,0.005,0.0,+65.38%
85,ZM,2020-07-02,2020-07-09,262.4355,268.8755047607422,679,178371.89820449997,182383.90126481143,4012.0030603114574,0.02249234941544298,Leader rotation,0,0,0.005,0.0,+2.25%
86,TSLA,2020-07-09,2020-07-29,93.64489721298219,100.01663231658937,2093,196194.76863663844,209125.4766271829,12930.70799054447,0.0659075065069279,Leader rotation,0,0,0.005,0.0,+6.59%
87,ZM,2020-07-29,2020-08-18,256.9555280685425,271.58414122009276,813,209113.74916404477,220577.1089051235,11463.359741078719,0.054818775842835565,Supertrend down,0,0,0.005,0.0,+5.48%
88,TSLA,2020-08-18,2020-08-26,127.29563105773927,137.2646615829468,1731,220569.0860983076,237367.52407088078,16798.437972573185,0.07615953019402788,Leader rotation,0,0,0.005,0.0,+7.62%
89,ZM,2020-08-26,2020-09-15,294.61150000000004,409.795,801,236219.79531150003,327917.549205,91697.75389349996,0.3881882708965152,Supertrend down,0,0,0.005,0.0,+38.82%
90,ZM,2020-10-13,2020-10-26,496.71700000000004,520.2287691650391,661,328658.266937,343527.34520167275,14869.078264672775,0.04524175948242015,Leader rotation,0,0,0.005,0.0,+4.52%
91,ALGN,2020-10-26,2020-11-09,465.27502604675294,500.7495,718,334401.5361702701,359178.602859,24777.066688729858,0.07409375857685618,Leader rotation,0,0,0.005,0.0,+7.41%
92,PDD,2020-11-09,2020-11-19,113.1991918411255,134.37278244018555,3070,347869.04047120747,412111.9176492783,64242.877178070834,0.18467546606346574,Leader rotation,0,0,0.005,0.0,+18.47%
93,TSLA,2020-11-19,2021-02-16,164.90200000000002,272.53032316589355,2623,432970.483946,714132.1906264747,281161.7066804747,0.649378461363064,Leader rotation,0,0,0.005,0.0,+64.94%
94,MRNA,2021-02-16,2021-03-03,183.41325868225098,146.0169513397217,3872,710886.3137552934,564812.257951815,-146074.05580347835,-0.2054815980797755,Supertrend down,0,0,0.005,0.0,-20.55%
95,AMAT,2021-04-06,2021-05-17,144.67134490966797,121.93900000000001,3923,568113.231766708,477888.33030300005,-90224.90146370791,-0.15881499746648775,Supertrend down,0,0,0.005,0.0,-15.88%
96,MRNA,2021-06-11,2021-07-08,213.06544386291506,215.55217366027833,2199,468999.4419656047,473525.2306490731,4525.7886834683595,0.009649880742929051,Leader rotation,0,0,0.005,0.0,+0.96%
97,AMAT,2021-07-08,2021-07-22,132.36401938629152,136.9315,3641,482419.3319800729,498069.0239085,15649.691928427084,0.032440018239305424,Leader rotation,0,0,0.005,0.0,+3.24%
98,MRNA,2021-07-22,2021-09-07,320.7545,409.29525,1551,497987.71972949995,634182.11581725,136194.39608775004,0.27348946709314226,Supertrend down,0,0,0.005,0.0,+27.35%
99,NVDA,2021-09-07,2021-10-05,22.95858168411255,19.940025762557983,27599,634267.529795722,549774.446249817,-84493.08354590496,-0.1332136355350203,Supertrend down,0,0,0.005,0.0,-13.32%
