trade_no,symbol,entry_time,exit_time,entry_price,exit_price,quantity,entry_value,exit_value,pnl_value,pnl_pct,exit_reason,entry_delay_bars,exit_delay_bars,entry_price_penalty,exit_price_penalty,pnl_pct_display
13,AAPL,2012-07-06,2012-07-23,21.692626476287842,21.2179566526413,449,9749.729277141094,9517.335674498907,-232.39360264218703,-0.0238359031349773,Leader rotation,1,1,0.0,0.0,-2.38%
14,STX,2012-07-23,2012-08-13,26.23310931301117,33.983000000000004,361,9479.622614459027,12255.595137000002,2775.9725225409748,0.29283576313542836,Leader rotation,1,1,0.0,0.0,+29.28%
15,EXPE,2012-08-13,2012-08-24,55.04751045799255,51.99399045753479,213,11736.844847279965,11063.645247487455,-673.1995997925096,-0.057357800035034545,Supertrend down,1,1,0.0,0.0,-5.74%
16,STX,2012-08-24,2012-09-14,33.596791831970215,30.69464408493042,328,11030.767468607117,10057.77541659732,-972.9920520097967,-0.08820710388274178,Supertrend down,1,1,0.0,0.0,-8.82%
17,VRTX,2012-09-14,2012-09-24,56.34815969467163,58.9705,186,10491.23846091213,10957.544487000001,466.3060260878701,0.04444718588994201,Leader rotation,1,1,0.0,0.0,+4.44%
18,EXPE,2012-09-24,2012-10-19,58.78937832069396,54.12292652511597,189,11122.30369511377,10219.003880133672,-903.2998149800969,-0.08121517266040246,Supertrend down,1,1,0.0,0.0,-8.12%
19,BBBY,2012-11-27,2013-02-06,14.757375,13.373310114383699,692,10222.315603499997,9245.076268554367,-977.2393349456306,-0.09559862685231868,Supertrend down,1,1,0.0,0.0,-9.56%
20,SIRI,2013-02-06,2013-03-05,32.016,31.984,288,9229.828608,9202.180608,-27.64799999999923,-0.0029955052443807473,Supertrend down,1,1,0.0,0.0,-0.30%
21,GILD,2013-03-05,2013-05-02,44.37217347335815,52.723625000000006,207,9194.224948894122,10902.876584625,1708.6516357308792,0.18583965970251737,Leader rotation,1,1,0.0,0.0,+18.58%
22,BBBY,2013-05-02,2013-07-11,21.71085076332092,28.02598091506958,502,10909.745930270288,14054.973376945565,3145.227446675277,0.2882952056608852,Leader rotation,1,1,0.0,0.0,+28.83%
23,NFLX,2013-07-11,2013-09-05,3.5446283601522444,4.237879771232605,3876,13752.718503474049,16409.59597130428,2656.8774678302307,0.19318925688467203,Leader rotation,1,1,0.0,0.0,+19.32%
24,MU,2013-09-05,2013-10-03,14.957474809169769,17.93103053379059,1117,16724.20686120447,20008.932145137846,3284.725283933374,0.19640544458661457,Leader rotation,1,1,0.0,0.0,+19.64%
25,TSLA,2013-10-03,2013-10-17,11.675835076332092,12.22988206100464,1524,17811.766628986436,18619.7019207101,807.9352917236647,0.04535963829712708,Supertrend down,1,1,0.0,0.0,+4.54%
26,META,2013-10-17,2013-11-12,51.145558931350706,45.977000000000004,406,20785.862023054513,18647.995338,-2137.8666850545123,-0.10285196171721478,Supertrend down,1,1,0.0,0.0,-10.29%
27,NFLX,2013-11-12,2013-11-18,4.804972105264663,4.9975000000000005,3884,18681.174168504796,19390.87971,709.7055414952047,0.03799041404430148,Leader rotation,1,1,0.0,0.0,+3.80%
28,MU,2013-11-18,2013-12-20,19.589789923667908,21.789099237442016,987,19354.457777314885,21484.335106407914,2129.8773290930294,0.11004582787069506,Leader rotation,1,1,0.0,0.0,+11.00%
29,META,2013-12-20,2014-03-04,54.95746530532836,68.62567366027832,386,21234.795189464603,26463.020522834566,5228.225333369963,0.2462103018523054,Leader rotation,1,1,0.0,0.0,+24.62%
30,ILMN,2014-03-04,2014-03-21,170.73707453155518,154.48497473144533,156,26661.618610549525,24075.55640204737,-2586.062208502157,-0.09699569430788035,Supertrend down,1,1,0.0,0.0,-9.70%
31,META,2014-03-21,2014-04-01,67.56376377868652,60.42976908493042,357,24144.383932660076,21551.854135756843,-2592.5297969032326,-0.10737610055133029,Supertrend down,1,1,0.0,0.0,-10.74%
32,ILMN,2014-05-28,2014-06-27,154.94124721527098,166.6870463027954,139,21558.370196285585,23146.329936652473,1587.9597403668886,0.07365861732166046,Leader rotation,1,1,0.0,0.0,+7.37%
33,TSLA,2014-06-27,2014-07-16,15.653822908401489,14.78060610675812,1459,22861.766550981127,21543.339405450333,-1318.4271455307935,-0.05766952184516172,Supertrend down,1,1,0.0,0.0,-5.77%
34,ILMN,2014-07-16,2014-07-25,168.2747538986206,166.6578708343506,128,21560.707667522456,21310.87525933008,-249.83240819237471,-0.011587393699915793,Supertrend down,1,1,0.0,0.0,-1.16%
35,VRTX,2014-07-25,2014-08-08,96.05800713729857,85.15739694976807,224,21538.510592353636,19056.181659831298,-2482.3289325223377,-0.11525072366905387,Supertrend down,1,1,0.0,0.0,-11.53%
36,TSLA,2014-08-20,2014-09-09,16.986489641189575,18.856566222190857,1101,18720.82722004467,20740.3183312215,2019.4911111768306,0.10787403181706257,Leader rotation,1,1,0.0,0.0,+10.79%
37,AVGO,2014-09-09,2014-10-10,8.842419297695159,7.771112595319749,2354,20835.870081801175,18274.905850333307,-2560.9642314678676,-0.1229113169459004,Supertrend down,1,1,0.0,0.0,-12.29%
38,MNST,2014-10-23,2014-11-04,16.503248339653013,16.908209604263305,1124,18568.200784903755,18985.822767596765,417.62198269301007,0.02249124659576829,Leader rotation,1,1,0.0,0.0,+2.25%
