trade_no,symbol,entry_time,exit_time,entry_price,exit_price,quantity,entry_value,exit_value,pnl_value,pnl_pct,exit_reason,pnl_pct_display
81,LRCX,2020-02-12,2020-02-20,32.84919923591614,33.145207195281984,3091,101841.48546273142,102144.47993429477,302.99447156334645,0.002975157620557445,Leader rotation,+0.30%
82,NVDA,2020-02-20,2020-03-02,7.830978981971741,6.9121163833141335,13001,102115.98941784844,89594.83182416864,-12521.157593679804,-0.12261701291895122,Supertrend down,-12.26%
83,REGN,2020-04-15,2020-04-20,526.0879377746583,565.8599569396973,169,89175.58806836899,95343.44172464042,6167.853656271429,0.06916527033769237,Leader rotation,+6.92%
84,TSLA,2020-04-20,2020-07-02,48.91993824577332,81.30985120773316,1904,93422.99310721224,154349.51482942534,60926.5217222131,0.652157672279819,Leader rotation,+65.22%
85,ZM,2020-07-02,2020-07-09,261.3915,268.6064947509766,552,144720.972324,147825.97274723146,3105.000423231453,0.021455082655746693,Leader rotation,+2.15%
86,TSLA,2020-07-09,2020-07-29,93.27236654281617,99.91656565093994,1708,159787.1296612954,170145.52164941002,10358.391988114628,0.06482619726677341,Leader rotation,+6.48%
87,ZM,2020-07-29,2020-08-18,255.93332805633545,271.3124212188721,660,169422.7445067329,178528.9994104422,9106.254903709283,0.05374871555895133,Supertrend down,+5.37%
88,TSLA,2020-08-18,2020-08-26,126.78923371887208,137.1273282546997,1409,179181.96840082042,192632.76829433927,13450.799893518852,0.0750678207945017,Leader rotation,+7.51%
89,ZM,2020-08-26,2020-09-15,293.4395,409.38500000000005,648,190719.24238799998,264485.63556,73766.39317200004,0.38678002412535495,Supertrend down,+38.68%
90,ZM,2020-10-13,2020-10-26,494.74100000000004,519.7082801513673,537,266472.944751,278246.09640196036,11773.151650960383,0.04418141459712377,Leader rotation,+4.42%
91,ALGN,2020-10-26,2020-11-09,463.42410600280766,500.24850000000004,579,269127.5250477525,288774.9498555,19647.424807747535,0.07300414479812645,Leader rotation,+7.30%
92,PDD,2020-11-09,2020-11-19,112.74887183380127,134.23834243774414,2473,279664.44392512547,330975.5065859956,51311.06266087014,0.18347367273691617,Leader rotation,+18.35%
93,TSLA,2020-11-19,2021-02-16,164.246,272.25765650939945,2112,347928.21465599997,573283.146036208,225354.93138020806,0.647705250357516,Leader rotation,+64.77%
94,MRNA,2021-02-16,2021-03-03,182.68361866760256,145.8708613433838,3106,569117.5655403183,451715.67064655246,-117401.8948937658,-0.20628759680314002,Supertrend down,-20.63%
95,AMAT,2021-04-06,2021-05-17,144.09582489013673,121.81700000000001,3163,457142.4194098849,384151.24948700005,-72991.16992288484,-0.15966833709527006,Supertrend down,-15.97%
96,MRNA,2021-06-11,2021-07-08,212.2178438873291,215.33651365661623,1762,375049.62445226224,378284.6682517689,3235.043799506675,0.008625642017989765,Leader rotation,+0.86%
97,AMAT,2021-07-08,2021-07-22,131.83745938873292,136.7945,2930,387442.6072770144,399605.461345,12162.854067985609,0.03139266007284891,Leader rotation,+3.14%
98,MRNA,2021-07-22,2021-09-07,319.4785,408.88575000000003,1247,399584.8585684999,508350.88865925,108766.03009075008,0.27219757645572695,Supertrend down,+27.22%
99,NVDA,2021-09-07,2021-10-05,22.867249683380127,19.920075761795044,22165,508373.1469998168,440203.8938224066,-68169.25317741022,-0.1340929464502868,Supertrend down,-13.41%
100,TEAM,2021-10-19,2021-11-05,415.6225,446.7089348754883,1055,439797.1827124999,469864.0925147592,30066.909802259295,0.06836539883411286,Leader rotation,+6.84%
101,NVDA,2021-11-05,2021-12-20,30.23228077507019,27.26404280471802,15508,470248.7368905678,421542.34348812036,-48706.39340244746,-0.10357580910160313,Supertrend down,-10.36%
102,PANW,2022-03-23,2022-03-30,98.2621703605652,102.12158902359009,4214,415319.01625711995,429049.35501697246,13730.338759852515,0.03305974015731605,Leader rotation,+3.31%
103,TSLA,2022-03-30,2022-04-05,364.26891262817384,378.1985126037598,1187,433684.3608875112,447574.8695572809,13890.508669769682,0.032029074420261594,Leader rotation,+3.20%
104,DLTR,2022-04-05,2022-05-06,156.40425316619874,160.73852573394777,2863,449128.7329452714,458813.81597876357,9685.083033492148,0.021564158164586456,Supertrend down,+2.16%
105,VRTX,2022-07-21,2022-08-23,286.2186935577393,291.75171743774416,1598,458749.60472218314,464820.5867321186,6070.982009935484,0.013233759653290766,Leader rotation,+1.32%
106,TMUS,2022-08-23,2022-08-26,144.79687183380128,146.8693613433838,3201,464885.2711002178,468718.439183191,3833.168082973163,0.008245406600861704,Leader rotation,+0.82%
107,CEG,2022-08-26,2022-10-21,82.86410786056518,84.57294695281983,5639,468672.5163384042,475476.12732335017,6803.610984945961,0.014516769701156118,Supertrend down,+1.45%
108,PDD,2022-11-14,2023-01-17,67.69138133239747,94.36823713302613,7004,475532.76615666813,658972.2674810758,183439.5013244077,0.38575575518590455,Leader rotation,+38.58%
109,NFLX,2023-01-17,2023-03-02,33.157663711547855,31.04935667037964,19816,659023.4209003564,613428.2296249022,-45595.191275454126,-0.06918599526123381,Supertrend down,-6.92%
110,MELI,2023-03-02,2023-03-22,1196.7925,1222.3636512451174,509,610994.8846475,620316.5491883134,9321.66454081342,0.015256534506326247,Leader rotation,+1.53%
111,NVDA,2023-03-22,2023-06-13,26.46463673591614,40.12572182273865,23461,622749.5029887125,938565.3910042216,315815.8880155091,0.5071314974959256,Leader rotation,+50.71%
112,META,2023-06-13,2023-06-20,275.29232489013674,278.31191596984866,3386,934936.2315142369,939537.0550314859,4600.823517248966,0.004921002483557091,Leader rotation,+0.49%
113,NVDA,2023-06-20,2023-08-16,43.06249810028076,44.45322045707703,21836,943133.6466432838,967768.4803350319,24634.833691748092,0.02612019386587061,Supertrend down,+2.61%
114,NVDA,2023-08-30,2023-09-27,49.11756471633912,42.26650682830811,19644,967760.0376116288,827792.4103548786,-139967.62725675013,-0.14463050944135025,Supertrend down,-14.46%
115,NVDA,2023-10-12,2023-10-25,46.84716592788696,43.33290181159973,17607,827312.5646437826,760673.514990246,-66639.04965353652,-0.08054881854989038,Supertrend down,-8.05%
116,META,2023-10-25,2023-11-01,310.46500000000003,301.3972310943604,2439,759495.8074050001,732902.5230992276,-26593.28430577251,-0.035014392504199354,Supertrend down,-3.50%
117,CEG,2023-11-06,2023-11-09,119.16848286056519,121.40761134338379,6145,734487.1981597076,743811.6223899781,9324.424230270553,0.012695148742732698,Leader rotation,+1.27%
118,NVDA,2023-11-09,2023-11-22,47.538199552536014,49.77722318840027,15602,743916.0623869229,774294.3634768648,30378.301089941873,0.04083565690525659,Leader rotation,+4.08%
119,ZS,2023-11-22,2023-12-01,193.31954377746584,197.59316439056397,3993,774240.7131183313,786622.5368952873,12381.823776956066,0.015992214781740177,Leader rotation,+1.60%
120,PDD,2023-12-01,2024-02-05,143.53498733520507,121.61730304718019,5302,763305.5703598111,642880.4959338809,-120425.07442593016,-0.15776784436299018,Supertrend down,-15.78%
121,CRWD,2024-02-05,2024-02-28,76.36437500000001,79.5954238433838,8698,666209.9857512501,690244.033599983,24034.04784873291,0.03607578445650428,Supertrend down,+3.61%
122,NVDA,2024-02-28,2024-03-14,77.73643275070191,89.44263797378541,8796,685820.9714625994,784377.2312865641,98556.25982396479,0.14370552071888554,Leader rotation,+14.37%
123,CRWD,2024-03-14,2024-04-26,83.374875,74.97237158584595,9433,788834.6214626249,705092.7380257769,-83741.88343684794,-0.10615898587409511,Supertrend down,-10.62%
124,NVDA,2024-05-07,2024-07-01,91.23464657211304,123.28479621887207,7618,697110.6141991161,936366.0268625814,239255.41266346525,0.34321011298664095,Supertrend down,+34.32%
125,CRWD,2024-07-01,2024-07-02,96.46447969436646,95.42414600753784,9760,944317.8017824676,928545.6460384686,-15772.155743999057,-0.016702169242418186,Leader rotation,-1.67%
126,ARM,2024-07-02,2024-08-01,157.0852811126709,128.5169417037964,5893,928480.6722817605,755078.2864480907,-173402.3858336698,-0.18675928429132493,Supertrend down,-18.68%
127,AVGO,2024-08-16,2024-08-20,164.71670622253419,166.79942804718019,4525,747579.124943938,752503.1096777499,4923.984733811929,0.006586573339887103,Leader rotation,+0.66%
128,NVDA,2024-08-20,2024-09-10,128.59259388732912,107.64828256225587,5843,753620.6256619149,627101.9482662273,-126518.67739568767,-0.16788112358862872,Supertrend down,-16.79%
129,CEG,2024-09-20,2024-10-28,235.51274366760256,266.48967962646486,2682,633540.1140520595,712581.1447959042,79041.03074384469,0.12476089357358311,Leader rotation,+12.48%
130,TSLA,2024-10-28,2025-01-08,270.40500000000003,392.36058718872073,2610,707874.32115,1020988.9491648733,313114.62801487336,0.4423308187054913,Supertrend down,+44.23%
131,MRVL,2025-01-23,2025-01-24,123.5450406112671,126.48998030471803,8155,1010532.3356034377,1028431.2120168207,17898.87641338294,0.017712324269855806,Leader rotation,+1.77%
132,PLTR,2025-01-24,2025-02-05,79.16857805633545,101.62732878112793,13091,1039505.0429014937,1326412.1509905243,286907.1080890306,0.2760035750170178,Leader rotation,+27.60%
133,APP,2025-02-05,2025-03-04,377.9360501098633,323.514,3510,1330535.202493277,1132127.5375800002,-198407.66491327668,-0.14911868888660929,Supertrend down,-14.91%
134,PLTR,2025-04-28,2025-08-26,113.95066877746582,155.15691439056397,9905,1132067.418363521,1532218.7493274207,400151.3309638996,0.3534695235221459,Supertrend down,+35.35%
135,IDXX,2025-08-26,2025-09-10,642.3120005493164,651.9306081848144,2378,1532000.191118193,1545640.1133046981,13639.92218650505,0.008903342353077326,Leader rotation,+0.89%
136,AVGO,2025-09-10,2025-09-15,352.0472689971924,359.3301901245117,4378,1545886.7325007175,1568428.129648017,22541.39714729949,0.014581532186924928,Leader rotation,+1.46%
137,WBD,2025-09-15,2025-10-01,18.798155458450317,19.50070568561554,82747,1560157.4426295492,1608784.0186875262,48626.57605797704,0.03116773649204263,Leader rotation,+3.12%
138,PLTR,2025-10-01,2025-10-09,181.5919873352051,183.30463182830812,8825,1607356.9360978843,1612810.3857571646,5453.449659280246,0.003392805628175788,Leader rotation,+0.34%
139,AMD,2025-10-09,2025-10-29,236.65445305633546,263.79371743774414,6835,1622385.7861999727,1797620.9685109202,175235.18231094745,0.1080107973094313,Leader rotation,+10.80%
140,MU,2025-10-29,2025-11-28,229.40358755493165,235.26656512451174,7813,1797707.2202553807,1832623.2602978568,34916.04004247603,0.01942253980462727,Supertrend down,+1.94%
141,WDC,2026-01-28,2026-05-11,263.8451872253418,488.296453781128,6925,1832609.3053000984,3371308.583607008,1538699.2783069098,0.8396221026799493,Leader rotation,+83.96%
142,MU,2026-05-11,2026-06-05,794.1694504394532,942.9834243774415,4232,3371007.8896025447,3978733.7344094366,607725.8448068919,0.18028016092200394,Leader rotation,+18.03%
143,WDC,2026-06-05,2026-07-06,546.0678750000001,566.1495,7259,3975798.424738875,4097350.1828385,121551.75809962489,0.030572917717177406,Supertrend down,+3.06%
