trade_no,symbol,entry_time,exit_time,entry_price,exit_price,quantity,entry_value,exit_value,pnl_value,pnl_pct,exit_reason,entry_delay_bars,exit_delay_bars,entry_price_penalty,exit_price_penalty,pnl_pct_display
15,EXPE,2012-08-10,2012-08-23,56.227558158874515,51.216750000000005,210,11819.59500057701,10744.761982500002,-1074.833018077008,-0.09093653530637358,Supertrend down,0,0,0.005,0.005,-9.09%
16,STX,2012-08-23,2012-09-13,34.941125,29.94439560699463,307,10737.652300374999,9183.736521896004,-1553.915778478995,-0.14471652974130356,Supertrend down,0,0,0.005,0.005,-14.47%
17,VRTX,2012-09-13,2012-09-21,56.287889539718634,57.86995363426209,163,9184.100920969111,9423.369639942335,239.26871897322417,0.026052492348698664,Leader rotation,0,0,0.005,0.005,+2.61%
18,EXPE,2012-09-21,2012-10-18,59.304389539718635,53.90190075874329,159,9438.827334752077,8561.831818419541,-876.9955163325358,-0.09291360941666926,Supertrend down,0,0,0.005,0.005,-9.29%
19,BBBY,2012-11-26,2013-02-05,14.72052034521103,13.306410113811493,581,8561.174942888176,7723.293251848353,-837.8816910398227,-0.09786994152430639,Supertrend down,0,0,0.005,0.005,-9.79%
20,SIRI,2013-02-05,2013-02-14,31.472149232864382,31.625099241256716,243,7655.37999584963,7677.214216509757,21.834220660126448,0.0028521406738744037,Leader rotation,0,0,0.005,0.005,+0.29%
21,GILD,2013-02-14,2013-05-01,41.40649030685425,50.17252575874329,187,7750.756701069126,9372.88005456811,1622.1233534989833,0.2092858047363595,Leader rotation,0,0,0.005,0.005,+20.93%
22,BBBY,2013-05-01,2013-07-10,20.91439923286438,27.328859544754028,447,9358.085193547467,12203.784216288544,2845.699022741077,0.30408988205228416,Leader rotation,0,0,0.005,0.005,+30.41%
23,NFLX,2013-07-10,2013-09-04,3.527150298237801,4.103591456651688,3452,12187.898552346403,14151.432110653264,1963.5335583068609,0.1611051773916221,Leader rotation,0,0,0.005,0.005,+16.11%
24,MU,2013-09-04,2013-10-02,15.052335268497467,17.552924620628357,941,14178.411735143773,16500.78476594327,2322.3730307994974,0.16379641628286712,Leader rotation,0,0,0.005,0.005,+16.38%
25,TSLA,2013-10-02,2013-10-16,12.641816791057588,12.258870164394379,1284,16248.324852477659,15724.6489017913,-523.6759506863582,-0.032229534763794754,Supertrend down,0,0,0.005,0.005,-3.22%
26,META,2013-10-16,2013-11-11,50.315220920562744,46.781280910491944,317,15965.874956850206,14814.83638257732,-1151.0385742728868,-0.07209367337422556,Supertrend down,0,0,0.005,0.005,-7.21%
27,NFLX,2013-11-11,2013-11-15,4.779715674161912,4.895781095266343,3099,14827.15121310199,15156.853588616166,329.7023755141763,0.022236393948881883,Leader rotation,0,0,0.005,0.005,+2.22%
28,MU,2013-11-15,2013-12-19,19.48658915615082,21.61048454475403,777,15156.220854103516,16774.555144782607,1618.3342906790913,0.10677690080248015,Leader rotation,0,0,0.005,0.005,+10.68%
29,META,2013-12-19,2014-03-03,54.62881684112549,66.59171908950806,304,16623.767480021852,20223.63872060724,3599.8712405853876,0.2165496626990031,Leader rotation,0,0,0.005,0.005,+21.65%
30,ILMN,2014-03-03,2014-03-20,167.73656611633302,155.31807396698,121,20316.42062457637,18774.693463054573,-1541.7271615217978,-0.07588576698676941,Supertrend down,0,0,0.005,0.005,-7.59%
31,META,2014-03-20,2014-03-31,68.38405714797975,60.44570878601075,275,18824.421331410125,16605.947346236804,-2218.473985173321,-0.11785084630843934,Supertrend down,0,0,0.005,0.005,-11.79%
