trade_no,symbol,entry_time,exit_time,entry_price,exit_price,quantity,entry_value,exit_value,pnl_value,pnl_pct,exit_reason,entry_delay_bars,exit_delay_bars,entry_price_penalty,exit_price_penalty,pnl_pct_display
22,NFLX,2013-07-11,2013-09-05,3.56411407327652,4.214559772491455,2288,8171.002385655991,9623.626933941528,1452.6245482855375,0.17777801054563236,Leader rotation,1,1,0.005,0.005,+17.78%
23,MU,2013-09-05,2013-10-03,15.039699808120728,17.832360530853272,645,9720.007588990346,11478.86879731556,1758.8612083252137,0.18095265792975712,Leader rotation,1,1,0.005,0.005,+18.10%
24,TSLA,2013-10-03,2013-10-17,11.740020076751708,12.162584060668944,878,10328.353102642775,10657.391307656797,329.0382050140215,0.031857761033540655,Supertrend down,1,1,0.005,0.005,+3.19%
25,META,2013-10-17,2013-11-12,51.426718925476074,45.724,229,11800.272071201889,10449.854408,-1350.4176632018898,-0.11443953622879022,Supertrend down,1,1,0.005,0.005,-11.44%
26,NFLX,2013-11-12,2013-11-18,4.8313862447738645,4.97,2162,10466.347975323499,10723.64972,257.3017446765007,0.024583717766993862,Leader rotation,1,1,0.005,0.005,+2.46%
27,MU,2013-11-18,2013-12-20,19.69747992324829,21.669199241638182,543,10717.12306152047,11742.842437833115,1025.7193763126452,0.09570846302917446,Leader rotation,1,1,0.005,0.005,+9.57%
28,META,2013-12-20,2014-03-04,55.259580307006836,68.24804364013671,212,11738.46108713562,14439.648081205567,2701.186994069947,0.2301142350789256,Leader rotation,1,1,0.005,0.005,+23.01%
29,ILMN,2014-03-04,2014-03-21,171.67565914916992,153.63488232421875,84,14449.596879267334,12879.519455003907,-1570.077424263427,-0.10865890843752302,Supertrend down,1,1,0.005,0.005,-10.87%
30,META,2014-03-21,2014-04-01,67.93517877197266,60.09723908996582,189,12865.428285478638,11335.661431627534,-1529.7668538511043,-0.11890524123303148,Supertrend down,1,1,0.005,0.005,-11.89%
31,ILMN,2014-05-28,2014-06-27,155.7929981994629,165.76980892944337,72,11239.53006210205,11911.555390434083,672.0253283320326,0.059791230115394,Leader rotation,1,1,0.005,0.005,+5.98%
32,TSLA,2014-06-27,2014-07-16,15.739875907897948,14.699272106170655,760,11986.230301382446,11149.10390708832,-837.1263942941259,-0.06984067327636567,Supertrend down,1,1,0.005,0.005,-6.98%
33,ILMN,2014-07-16,2014-07-25,169.19980252075194,165.74079400634764,65,11019.983138176574,10751.605307191772,-268.37783098480213,-0.024353742434964354,Supertrend down,1,1,0.005,0.005,-2.44%
34,VRTX,2014-07-25,2014-08-08,96.58606214904785,84.68879696655273,112,10839.274238614746,9466.174969733398,-1373.0992688813476,-0.12667815562685025,Supertrend down,1,1,0.005,0.005,-12.67%
35,TSLA,2014-08-20,2014-09-09,17.079868644714356,18.75280322647095,549,9395.601581720079,10274.698393389886,879.0968116698077,0.09356471791866561,Leader rotation,1,1,0.005,0.005,+9.36%
36,AVGO,2014-09-09,2014-10-10,8.891028299331666,7.728350094795227,1165,10378.764064658833,8985.520804715567,-1393.2432599432668,-0.13423980459171025,Supertrend down,1,1,0.005,0.005,-13.42%
37,MNST,2014-10-23,2014-11-04,16.5939708442688,16.815167930603028,543,9028.547220774833,9112.37491394481,83.82769316997656,0.009284737745745897,Leader rotation,1,1,0.005,0.005,+0.93%
38,GILD,2014-11-04,2014-11-25,110.27772276306152,100.34429696655273,81,8950.360534895599,8111.632278182189,-838.7282567134098,-0.09370887948517626,Supertrend down,1,1,0.005,0.005,-9.37%
39,VRTX,2014-11-25,2015-02-09,114.85501815795898,107.64026091003417,71,8171.015701793518,7627.173607563202,-543.8420942303164,-0.06655746532355145,Supertrend down,1,1,0.005,0.005,-6.66%
40,MNST,2015-02-17,2015-04-24,19.62370618057251,23.31923908996582,387,7609.563040465324,9006.49643676114,1396.9333962958153,0.18357603306094594,Leader rotation,1,1,0.005,0.005,+18.36%
41,EA,2015-04-24,2015-07-20,60.25940153503418,74.03312333679199,151,9117.367971053742,11156.64362060788,2039.275649554138,0.22366933703109582,Leader rotation,1,1,0.005,0.005,+22.37%
42,NFLX,2015-07-20,2015-08-31,11.538820268630982,11.4548561668396,946,10937.55542207316,10814.6213459626,-122.93407611055954,-0.011239630005665191,Supertrend down,1,1,0.005,0.005,-1.12%
43,AMZN,2015-08-31,2015-10-07,25.97693250656128,26.92696342468262,424,11036.247821547548,11394.1984270813,357.95060553375333,0.032434085508199484,Supertrend down,1,1,0.005,0.005,+3.24%
44,AMZN,2015-10-19,2015-11-06,28.709228107452393,32.5535,396,11391.592039212252,12865.403628,1473.8115887877484,0.1293771391842844,Leader rotation,1,1,0.005,0.005,+12.94%
45,NFLX,2015-11-06,2015-12-14,11.40703374671936,11.905138235092164,1107,12652.841530333568,13152.630050194532,499.7885198609638,0.039500101116637376,Leader rotation,1,1,0.005,0.005,+3.95%
46,NVDA,2015-12-14,2016-01-14,0.8178780235052109,0.7122009843587875,16325,13378.562451190013,11603.427707517892,-1775.1347436721207,-0.1326850138158322,Supertrend down,1,1,0.005,0.005,-13.27%
47,NVDA,2016-03-03,2017-01-11,0.8274349904060364,2.634100094795227,13995,11603.112596113944,36790.50236500588,25187.389768891935,2.1707442343813477,Supertrend down,1,1,0.005,0.005,+217.07%
48,MU,2017-01-11,2017-01-31,22.745660614013673,23.806300758361818,1614,36784.91922348011,38346.52268514798,1561.6034616678735,0.04245227377503902,Leader rotation,1,1,0.005,0.005,+4.25%
49,STX,2017-01-31,2017-02-07,45.11909846496582,45.20711954498291,848,38337.5174892876,38258.96609939722,-78.55138989038096,-0.002048943046777385,Leader rotation,1,1,0.005,0.005,-0.20%
50,NVDA,2017-02-07,2017-02-22,2.9853049712181092,2.7687870492935183,12795,38273.371060949175,35355.77703511914,-2917.5940258300325,-0.07623039060718884,Supertrend down,1,1,0.005,0.005,-7.62%
51,MU,2017-02-22,2017-03-22,24.003160614013673,25.57561954498291,1460,35114.703725452884,37265.7237266037,2151.020001150813,0.0612569599894317,Leader rotation,1,1,0.005,0.005,+6.13%
52,INCY,2017-03-22,2017-04-10,142.6005,139.33891271972655,257,36721.625157,35738.480367831784,-983.1447891682183,-0.026772910647741566,Supertrend down,1,1,0.005,0.005,-2.68%
53,WDC,2017-04-10,2017-04-27,64.93756402587891,63.960106674194336,556,36177.49616958545,35490.695672230344,-686.8004973551069,-0.01898419100469706,Leader rotation,1,1,0.005,0.005,-1.90%
54,CSX,2017-04-27,2017-05-15,17.031580307006838,17.265780834197997,2099,35820.785638536174,36168.39222303963,347.60658450345363,0.009704046918767029,Leader rotation,1,1,0.005,0.005,+0.97%
55,NVDA,2017-05-15,2017-07-12,3.2584340825080873,3.9337549810409547,11082,36182.186435359334,43506.684954496064,7324.4985191367305,0.2024338283763527,Supertrend down,1,1,0.005,0.005,+20.24%
56,NVDA,2017-07-19,2017-08-09,4.183199354171753,4.185485602378845,10380,43508.452514895405,43358.449871587036,-150.00264330836944,-0.003447666709290864,Leader rotation,1,1,0.005,0.005,-0.34%
57,VRTX,2017-08-09,2017-11-02,153.93812429809572,141.15793453979492,281,43343.126153620426,39586.04884647101,-3757.0773071494186,-0.08668219486137807,Supertrend down,1,1,0.005,0.005,-8.67%
58,NVDA,2017-11-02,2017-12-07,5.180900095939636,4.770205787658691,7628,39598.945743691205,36314.35548876397,-3284.590254927236,-0.0829464066085781,Supertrend down,1,1,0.005,0.005,-8.29%
59,DLTR,2017-12-20,2018-01-17,110.28777723693848,113.80305787658692,328,36246.73971558325,37252.74817755347,1006.0084619702175,0.027754453776092758,Leader rotation,1,1,0.005,0.005,+2.78%
60,ALGN,2018-01-17,2018-02-13,266.750963684082,229.37543453979492,139,37152.54071999158,31819.41903022943,-5333.121689762149,-0.14354662121108785,Supertrend down,1,1,0.005,0.005,-14.35%
61,NVDA,2018-02-20,2018-03-14,6.155462595939636,6.198832424163818,5175,31918.22797185559,32014.799879457663,96.57190760207232,0.003025603667196952,Leader rotation,1,1,0.005,0.005,+0.30%
62,MU,2018-03-14,2018-04-03,59.67591969299316,50.49519924163818,536,32050.265541355224,27011.295939931028,-5038.969601424196,-0.15722083784055685,Supertrend down,1,1,0.005,0.005,-15.72%
63,NFLX,2018-05-14,2018-07-25,32.92134846496582,35.54245796966553,818,26983.522370430725,29015.58315794803,2032.0607875173046,0.07530746948530687,Supertrend down,1,1,0.005,0.005,+7.53%
64,ALGN,2018-07-25,2018-08-31,376.93814245605466,386.09941271972656,76,28704.593424313472,29284.868255965823,580.2748316523503,0.02021539978200293,Leader rotation,1,1,0.005,0.005,+2.02%
65,AMZN,2018-08-31,2018-09-06,100.95209846496581,99.72354748535156,293,29638.122779935453,29160.56141438159,-477.56136555386183,-0.016113077373347107,Leader rotation,1,1,0.005,0.005,-1.61%
66,ILMN,2018-09-06,2018-10-12,341.6387727661133,306.0804409790039,85,29097.374276489867,25964.803808248904,-3132.5704682409632,-0.10765818380980241,Supertrend down,1,1,0.005,0.005,-10.77%
67,ILMN,2018-12-06,2018-12-14,320.4912515869141,320.0525294189453,76,24406.04979084668,24275.344251368162,-130.70553947851658,-0.005355456560919403,Leader rotation,1,1,0.005,0.005,-0.54%
68,ESRX,2018-12-14,2026-07-17,100.46922276306152,91.77602182006837,257,25872.231430607026,23539.264732542055,-2332.966698064971,-0.09017261245216968,FinalClose,1,1,0.005,0.005,-9.02%
