trade_no,symbol,entry_time,exit_time,entry_price,exit_price,quantity,entry_value,exit_value,pnl_value,pnl_pct,exit_reason,entry_delay_bars,exit_delay_bars,entry_price_penalty,exit_price_penalty,pnl_pct_display
44,AMZN,2015-10-19,2015-11-06,28.723497107505796,32.537125,347,9996.954656793425,11256.511227875,1259.5565710815754,0.12599402661345915,Leader rotation,1,1,0.005,0.005,+12.60%
45,NFLX,2015-11-06,2015-12-14,11.412703246593475,11.899149734973909,966,11057.745350217923,11460.094908052843,402.3495578349193,0.03638622025483618,Leader rotation,1,1,0.005,0.005,+3.64%
46,NVDA,2015-12-14,2016-01-14,0.8182845235168933,0.7118427343666553,14209,11661.88580903549,10084.229692377958,-1577.656116657532,-0.13528310450743597,Supertrend down,1,1,0.005,0.005,-13.53%
47,NVDA,2016-03-03,2017-01-11,0.827846240401268,2.6327750947475437,12144,10083.524837663295,31876.50348836233,21792.978650699035,2.1612460921700105,Supertrend down,1,1,0.005,0.005,+216.12%
48,MU,2017-01-11,2017-01-31,22.756965614318847,23.79432575798035,1396,31864.030169581874,33117.22812186615,1253.1979522842776,0.03932954951444301,Leader rotation,1,1,0.005,0.005,+3.93%
49,STX,2017-01-31,2017-02-07,45.141523464202876,45.1843795452118,731,33097.4490132893,32930.69210320718,-166.75691008212016,-0.005038361416167314,Leader rotation,1,1,0.005,0.005,-0.50%
50,NVDA,2017-02-07,2017-02-22,2.986788721203804,2.7673942992687226,11003,32962.22720830367,30358.29055642919,-2603.936651874483,-0.07899759428933595,Supertrend down,1,1,0.005,0.005,-7.90%
51,MU,2017-02-22,2017-03-22,24.015090614318847,25.562754545211792,1251,30133.006993588413,31883.06891825177,1750.0619246633578,0.05807790523646483,Leader rotation,1,1,0.005,0.005,+5.81%
52,INCY,2017-03-22,2017-04-10,142.67137499999998,139.26882272338867,220,31481.865607499993,30547.22357614807,-934.6420313519229,-0.029688266985335887,Supertrend down,1,1,0.005,0.005,-2.97%
53,WDC,2017-04-10,2017-04-27,64.96983915710449,63.92793358230591,474,30888.090871748926,30210.934996458964,-677.1558752899618,-0.02192287888887645,Leader rotation,1,1,0.005,0.005,-2.19%
54,CSX,2017-04-27,2017-05-15,17.040045307159424,17.257095833778383,1784,30490.639150456325,30694.298990558254,203.65984010192915,0.006679421808672759,Leader rotation,1,1,0.005,0.005,+0.67%
55,NVDA,2017-05-15,2017-07-12,3.260053582549095,3.9317762310504913,9389,30700.46901581311,36804.70069223306,6104.231676419953,0.198831870395068,Supertrend down,1,1,0.005,0.005,+19.88%
56,NVDA,2017-07-19,2017-08-09,4.185278479099273,4.183380227327347,8767,36802.41343554212,36565.667369619914,-236.74606592220516,-0.006432895123491211,Leader rotation,1,1,0.005,0.005,-0.64%
57,VRTX,2017-08-09,2017-11-02,154.01463430023193,141.0869295425415,236,36456.4960559393,33196.62582592367,-3259.870230015629,-0.08941808957760622,Supertrend down,1,1,0.005,0.005,-8.94%
58,NVDA,2017-11-02,2017-12-07,5.18347509598732,4.767806287765503,6406,33304.95748928945,30450.939378187537,-2854.0181111019156,-0.08569349208806942,Supertrend down,1,1,0.005,0.005,-8.57%
59,DLTR,2017-12-20,2018-01-17,110.34259223556518,113.74581287765504,275,30435.24550337476,31186.25824573107,751.0127423563099,0.024675757659751163,Leader rotation,1,1,0.005,0.005,+2.47%
60,ALGN,2018-01-17,2018-02-13,266.8835436859131,229.26005454254152,116,31051.366540768613,26514.383827954014,-4536.982712814599,-0.14611217534847643,Supertrend down,1,1,0.005,0.005,-14.61%
61,NVDA,2018-02-20,2018-03-14,6.158521970987319,6.195714299201966,4308,26610.50538896641,26611.06378935918,0.5584003927724552,2.09842084775147e-05,Leader rotation,1,1,0.005,0.005,+0.00%
62,MU,2018-03-14,2018-04-03,59.70557969284057,50.469799242019654,445,26648.689912203994,22391.68348071065,-4257.006431493344,-0.15974543009500108,Supertrend down,1,1,0.005,0.005,-15.97%
63,NFLX,2018-05-14,2018-07-25,32.93771096420288,35.52457946968079,676,22332.690289636546,23942.571874339697,1609.881584703151,0.07208632564300665,Supertrend down,1,1,0.005,0.005,+7.21%
64,ALGN,2018-07-25,2018-08-31,377.12548745727537,385.9051977233887,63,23830.18242693777,24239.091374203766,408.908947265998,0.01715928732479055,Leader rotation,1,1,0.005,0.005,+1.72%
65,AMZN,2018-08-31,2018-09-25,101.00227346420287,96.51355416488649,241,24414.57254858751,23189.98725407643,-1224.5852945110782,-0.05015796578351017,Supertrend down,1,1,0.005,0.005,-5.02%
66,ILMN,2018-12-06,2018-12-14,320.65054147338867,319.89153720092776,67,21548.03703755319,21368.434793484772,-179.60224406841735,-0.008334970083604953,Leader rotation,1,1,0.005,0.005,-0.83%
67,ESRX,2018-12-14,2026-07-17,100.51915776443481,91.72985681915284,228,22987.123074202005,20851.664132702546,-2135.458941499459,-0.09289805142671559,FinalClose,1,1,0.005,0.005,-9.29%
