trade_no,symbol,entry_time,exit_time,entry_price,exit_price,quantity,entry_value,exit_value,pnl_value,pnl_pct,exit_reason,pnl_pct_display
27,NFLX,2013-11-11,2013-11-15,4.755947818994522,4.920395379304886,4029,19180.875476491656,19804.448710236167,623.5732337445115,0.03251015494619991,Leader rotation,+3.25%
28,MU,2013-11-15,2013-12-19,19.389689160346983,21.719134542465213,1020,19797.260426497473,22131.363716081203,2334.1032895837307,0.11790031748330554,Leader rotation,+11.79%
29,META,2013-12-19,2014-03-03,54.35716683197021,66.92651908493042,399,21710.19807552207,26676.97743377235,4966.779358250282,0.22877632626715894,Leader rotation,+22.88%
30,ILMN,2014-03-03,2014-03-20,166.90247080993652,156.09895920562744,162,27065.238471480923,25262.743359920332,-1802.4951115605909,-0.06659816108621797,Supertrend down,-6.66%
31,META,2014-03-20,2014-03-31,68.04400713729858,60.74960877990723,371,25269.57097458571,22515.566752488234,-2754.0042220974756,-0.10898500116473098,Supertrend down,-10.90%
32,ILMN,2014-05-27,2014-06-26,156.55683121490478,166.6481558456421,143,22410.014490595113,23806.85559964089,1396.8411090457776,0.062331111371302095,Leader rotation,+6.23%
33,TSLA,2014-06-26,2014-07-15,15.819238368988037,15.107774937152863,1509,23895.10192950175,22774.83474778351,-1120.2671817182418,-0.046882711989402304,Supertrend down,-4.69%
34,ILMN,2014-07-15,2014-07-24,172.4694618988037,178.30574576568605,131,22616.093008252024,23334.694642609567,718.6016343575429,0.03177390692969584,Supertrend down,+3.18%
35,VRTX,2014-07-24,2014-08-07,97.91893774795531,86.89653244018555,236,23131.978177825968,20487.074074227905,-2644.9041035980626,-0.11433972846012086,Supertrend down,-11.43%
36,TSLA,2014-08-19,2014-09-08,17.2666284198761,18.498745420455933,1204,20809.809638148352,22250.216996742714,1440.4073585943624,0.06921770951493089,Leader rotation,+6.92%
37,AVGO,2014-09-08,2014-10-09,8.811403660297394,8.287853816986084,2533,22341.60475700483,20972.140584707326,-1369.464172297503,-0.06129658935391069,Supertrend down,-6.13%
38,MNST,2014-10-22,2014-11-03,16.45322219467163,16.799928277015688,1273,20965.896805670796,21364.92238794433,399.0255822735344,0.01903212564537693,Leader rotation,+1.90%
39,GILD,2014-11-03,2014-11-24,112.36615255737304,101.0594456100464,190,21370.918554886775,19182.093371242907,-2188.8251836438685,-0.10242073488897185,Supertrend down,-10.24%
40,VRTX,2014-11-24,2015-02-06,111.60577805328369,107.06644274520875,171,19103.67263515862,18290.053347721267,-813.6192874373519,-0.04258967911436873,Supertrend down,-4.26%
41,MNST,2015-02-13,2015-04-23,19.944966965675352,23.321665395736694,920,18367.71897802974,21434.476231913683,3066.7572538839413,0.16696451298891257,Leader rotation,+16.70%
42,EA,2015-04-23,2015-07-17,59.789878320693965,72.91352194976807,357,21366.33154704823,26004.09720873113,4637.765661682901,0.21705951962182346,Leader rotation,+21.71%
43,NFLX,2015-07-17,2015-08-28,11.73986720609665,11.629182728767395,2218,26065.06448858549,25767.733765113673,-297.3307234718159,-0.01140725063626924,Supertrend down,-1.14%
44,AMZN,2015-08-28,2015-10-06,25.8879375,27.26136211872101,994,25758.342484874996,27070.696152062676,1312.353667187679,0.050948684604154026,Supertrend down,+5.09%
45,AMZN,2015-10-16,2015-11-05,28.277631963729856,32.33882204246521,957,27088.75548307876,30917.30444194457,3828.5489588658093,0.14133351239621716,Leader rotation,+14.13%
46,NFLX,2015-11-05,2015-12-11,11.380687499999999,12.13892795753479,2681,30542.134810687494,32511.92138829662,1969.7865776091276,0.06449406990764261,Leader rotation,+6.45%
47,NVDA,2015-12-11,2016-01-13,0.8166581512391566,0.7598698473572731,40231,32887.829056585004,30539.753505201425,-2348.0755513835793,-0.07139648978786672,Supertrend down,-7.14%
48,NVDA,2016-03-02,2017-01-10,0.8146571173667907,2.6939024093151094,37244,30371.430768887956,100231.3696311994,69859.93886231145,2.3001859673293668,Supertrend down,+230.02%
49,MU,2017-01-10,2017-01-30,22.371180610656737,23.808089694976807,4465,99987.20874800891,106196.81736758338,6209.608619574472,0.06210403007872878,Leader rotation,+6.21%
50,STX,2017-01-30,2017-02-03,44.42220152664184,45.287346372604375,2397,106586.49707641985,108445.21548587756,1858.7184094577096,0.017438591758251132,Leader rotation,+1.74%
51,NVDA,2017-02-03,2017-02-21,2.887693144083023,2.7043971135616305,37511,108428.57778522595,101343.19548668351,-7085.382298542434,-0.06534607797380754,Supertrend down,-6.53%
52,MU,2017-02-21,2017-03-21,23.631810839653014,26.286849237442016,4285,101363.57175736107,112526.5098334566,11162.938076095525,0.11012771040484637,Leader rotation,+11.01%
53,INCY,2017-03-21,2017-04-07,148.43418061065674,139.4102557296753,754,112031.2915526156,105010.217487355,-7021.074065260604,-0.06267065181483822,Supertrend down,-6.27%
54,WDC,2017-04-07,2017-04-25,63.56918325805664,65.72675610733033,1610,102448.73143051665,105714.25725546904,3265.5258249523904,0.03187473167656707,Leader rotation,+3.19%
55,CSX,2017-04-25,2017-05-12,16.738364542007446,17.347988231658938,6411,107416.96473388854,111106.73460061228,3689.769866723742,0.03434997326413636,Leader rotation,+3.43%
56,NVDA,2017-05-12,2017-07-11,3.167332901716232,3.844326932191849,35477,112479.83682354093,136248.80138679687,23768.96456325594,0.21131755907989835,Supertrend down,+21.13%
57,NVDA,2017-07-18,2017-07-20,4.046522124052047,4.146175977945328,33131,134199.38981646035,137229.58936898134,3030.199552520993,0.022579831075724588,Leader rotation,+2.26%
58,VRTX,2017-07-20,2017-11-01,160.01997244262694,147.27633110046386,866,138715.87343145022,127413.7614302687,-11302.112001181522,-0.08147670285741837,Supertrend down,-8.15%
59,NVDA,2017-11-01,2017-12-06,5.236366741418839,4.640178673744202,24415,127973.73988573268,113176.67235714523,-14797.067528587446,-0.1156258115282065,Supertrend down,-11.56%
60,DLTR,2017-12-19,2018-01-08,109.57475664138794,110.70462213516235,1031,113084.54567136822,114022.32895593104,937.7832845628145,0.008292762543239851,Leader rotation,+0.83%
61,TTWO,2018-01-08,2018-01-22,116.55824999999999,117.71111164474488,977,113991.28766024997,114888.75232083883,897.4646605888556,0.00787309871666464,Leader rotation,+0.79%
62,ALGN,2018-01-22,2018-02-12,269.7748346557617,233.133375,425,114768.95903342741,98982.60269062499,-15786.35634280242,-0.1375490069418902,Supertrend down,-13.75%
63,NVDA,2018-02-16,2018-03-13,6.138067728996276,6.2841064169406895,16077,98780.39659395219,100928.5492862903,2148.152692338117,0.021746751039766865,Leader rotation,+2.17%
64,MU,2018-03-13,2018-04-02,62.20108316802978,51.51423091506958,1628,101364.62676095002,83781.30276180354,-17583.32399914648,-0.17346607550396786,Supertrend down,-17.35%
65,NFLX,2018-05-11,2018-07-24,32.981482652664184,36.675653244018555,2538,83790.70997543416,92989.72512538578,9199.015149951621,0.10978562125381908,Supertrend down,+10.98%
66,ALGN,2018-07-24,2018-08-30,379.14947145080566,382.88844657897954,243,92225.45488410832,92948.85062617333,723.3957420650113,0.007843775267620368,Leader rotation,+0.78%
67,AMZN,2018-08-30,2018-09-05,99.92093769836426,101.85454956817628,936,93619.52368335461,95240.52253741719,1620.9988540625782,0.01731475220430756,Leader rotation,+1.73%
68,ILMN,2018-09-05,2018-10-11,343.45957731628414,296.3109073944092,277,95233.4412195273,81996.04322690309,-13237.397992624217,-0.13899947143682478,Supertrend down,-13.90%
69,ILMN,2018-12-04,2018-12-24,340.57877362060543,268.416322845459,240,81820.64457461424,64355.49756542724,-17465.147009187,-0.21345648277385676,Supertrend down,-21.35%
70,REGN,2019-01-10,2019-01-25,399.5996938934326,410.6445811004639,161,64399.88626755948,66047.66377961752,1647.7775120580409,0.025586652516932817,Leader rotation,+2.56%
71,WDAY,2019-01-25,2019-03-05,173.19655561065673,180.23983683013918,382,66227.24532751413,68782.76605144405,2555.5207239299198,0.03858715112325872,Leader rotation,+3.86%
72,SBUX,2019-03-05,2019-03-22,71.22559744262695,72.01397805023194,962,68587.54376454692,69208.1694374388,620.6256728918815,0.009048664507106619,Leader rotation,+0.90%
73,WDAY,2019-03-22,2019-04-26,196.34812499999998,199.85002194976806,352,69183.65453999999,70276.86051859205,1093.2059785920574,0.01580150666889102,Leader rotation,+1.58%
74,MELI,2019-04-26,2019-09-04,491.43559744262694,585.707,143,70345.56572472994,83672.34489899999,13326.77917427005,0.18944732389272723,Supertrend down,+18.94%
75,QCOM,2019-09-06,2019-10-15,78.9994790840149,76.84155725479127,1060,83823.18727688484,81370.59863938867,-2452.58863749617,-0.029259071590713615,Supertrend down,-2.93%
76,ASML,2019-10-16,2019-10-25,260.3901397705078,262.3187872009278,303,78977.11056281431,79403.10992935924,425.9993665449292,0.005393959889253175,Leader rotation,+0.54%
77,LRCX,2019-10-25,2019-11-08,26.51325,27.11643416118622,3084,81848.629863,83543.4558701452,1694.8260071452096,0.020706834188697343,Leader rotation,+2.07%
78,QCOM,2019-11-08,2019-12-04,90.02499335861205,80.87953816986085,927,83536.6220122768,74900.35655157756,-8636.265460699244,-0.1033829864395287,Supertrend down,-10.34%
79,AMD,2019-12-04,2019-12-17,39.39969106864929,42.488743322372436,1899,74894.83335270436,80605.43744561606,5710.604092911701,0.0762483049534084,Leader rotation,+7.62%
80,TSLA,2019-12-17,2020-02-12,25.278633748054503,51.832072708129886,3153,79783.23573982346,163263.09872348479,83479.86298366133,1.0463333833174269,Supertrend down,+104.63%
81,LRCX,2020-02-12,2020-02-20,32.816399236679075,33.17840219497681,4995,164081.83210139917,165560.39284494525,1478.5607435460843,0.009011117956266856,Leader rotation,+0.90%
82,NVDA,2020-02-20,2020-03-02,7.823159731864929,6.919038883447647,21134,165499.9924310066,146080.74079501978,-19419.251635986817,-0.11733687325745523,Supertrend down,-11.73%
83,REGN,2020-04-15,2020-04-20,525.5626377868653,566.42666696167,277,145726.4315176286,156743.2865616342,11016.855044005584,0.07559956645663735,Leader rotation,+7.56%
84,TSLA,2020-04-20,2020-07-02,48.8710915775299,81.3912832069397,3134,153315.16300498266,254825.20128897848,101510.03828399582,0.6621004491297238,Leader rotation,+66.21%
85,ZM,2020-07-02,2020-07-09,261.1305,268.8755047607422,914,238911.95027699994,245506.45913996705,6594.508862967108,0.027602256209123377,Leader rotation,+2.76%
86,TSLA,2020-07-09,2020-07-29,93.17923387527465,100.01663231658937,2844,265266.74288242235,284162.85500607174,18896.112123649393,0.07123438060241494,Leader rotation,+7.12%
87,ZM,2020-07-29,2020-08-18,255.67777805328367,271.58414122009276,1106,283062.40214945865,300071.68812923314,17009.28597977449,0.06009023399297475,Supertrend down,+6.01%
88,TSLA,2020-08-18,2020-08-26,126.66263438415527,137.2646615829468,2375,301124.5804190311,325677.5676882391,24552.98726920801,0.08153763879069986,Leader rotation,+8.15%
89,ZM,2020-08-26,2020-09-15,293.1465,409.795,1099,322490.17150349997,449914.340295,127424.16879150004,0.3951257435146891,Supertrend down,+39.51%
90,ZM,2020-10-13,2020-10-26,494.24699999999996,520.2287691650391,915,452688.2410049999,475533.3144622248,22845.073457224877,0.05046535648133288,Leader rotation,+5.05%
91,ALGN,2020-10-26,2020-11-09,462.9613759918213,500.7495,994,460643.7913436062,497247.257997,36603.466653393814,0.07946154347729029,Leader rotation,+7.95%
92,PDD,2020-11-09,2020-11-19,112.63629183197021,134.37278244018555,4268,481212.4252323877,572929.5324192572,91717.10718686954,0.19059588318522191,Leader rotation,+19.06%
93,TSLA,2020-11-19,2021-02-16,164.082,272.53032316589355,3665,601961.89053,997824.810768597,395862.92023859697,0.6576212322844188,Leader rotation,+65.76%
94,MRNA,2021-02-16,2021-03-03,182.50120866394042,146.0169513397217,5422,990511.0749292606,790912.2062538071,-199598.8686754536,-0.20151099137352735,Supertrend down,-20.15%
95,AMAT,2021-04-06,2021-05-17,143.9519448852539,121.93900000000001,5555,800452.706891423,676693.773855,-123758.93303642294,-0.15461117436537097,Supertrend down,-15.46%
96,MRNA,2021-06-11,2021-07-08,212.0059438934326,215.55217366027833,3114,660846.6957934332,670558.2393093286,9711.543515895377,0.014695607283373713,Leader rotation,+1.47%
97,AMAT,2021-07-08,2021-07-22,131.70581938934325,136.9315,5207,686477.9937618705,712289.3181795,25811.324417629512,0.037599638520361855,Leader rotation,+3.76%
98,MRNA,2021-07-22,2021-09-07,319.1595,409.29525,2229,712117.9320254999,911406.79313775,199288.86111225013,0.27985373229600663,Supertrend down,+27.99%
99,NVDA,2021-09-07,2021-10-05,22.84441668319702,19.940025762557983,39866,911626.2310078247,794134.1379830864,-117492.09302473825,-0.12888186959566528,Supertrend down,-12.89%
100,TEAM,2021-10-19,2021-11-05,415.2075,447.1563148803711,1910,793839.3713249998,853214.4928600873,59375.12153508747,0.07479488128181933,Leader rotation,+7.48%
101,NVDA,2021-11-05,2021-12-20,30.202093774795532,27.291347805023197,28232,853518.1769614774,769718.8419001835,-83799.33506129391,-0.09818107841548185,Supertrend down,-9.82%
102,PANW,2022-03-23,2022-03-30,98.1640553627014,102.22386402511597,7718,758387.8094686187,788174.8187632991,29787.009294680436,0.03927675118558582,Leader rotation,+3.93%
103,TSLA,2022-03-30,2022-04-05,363.9051893005371,378.57727926635744,2188,797020.7787437646,827498.7599477553,30477.98120399064,0.038239882844747,Leader rotation,+3.82%
104,DLTR,2022-04-05,2022-05-06,156.24808316802978,160.8995057296753,5306,829881.3816188555,852879.0446242554,22997.663005399867,0.027711988140447508,Supertrend down,+2.77%
105,VRTX,2022-07-21,2022-08-23,285.9329035491943,292.04390744018554,2980,852932.1326291754,869420.5533275811,16488.42069840571,0.01933145682714521,Leader rotation,+1.93%
106,TMUS,2022-08-23,2022-08-26,144.65229183197022,147.0164513397217,6004,869360.8525193082,881804.0870698454,12443.234550537192,0.014313083588337383,Leader rotation,+1.43%
107,CEG,2022-08-26,2022-10-21,82.78136786270142,84.65764694976806,10641,881757.4119624327,899941.1791712894,18183.767208856763,0.020622188100905436,Supertrend down,+2.06%
108,PDD,2022-11-14,2023-01-17,67.62379133605957,94.46274713516236,13297,900092.7469489796,1254815.0775075976,354722.33055861806,0.39409531046773894,Leader rotation,+39.41%
109,NFLX,2023-01-17,2023-03-02,33.124555709838866,31.080452671051027,37844,1254819.251969425,1175032.4422323718,-79786.80973705323,-0.06358430476088783,Supertrend down,-6.36%
110,MELI,2023-03-02,2023-03-22,1195.5974999999999,1223.5878511962892,978,1170463.6493549997,1195472.249551501,25008.60019650124,0.021366404851857368,Leader rotation,+2.14%
111,NVDA,2023-03-22,2023-06-13,26.438211736679076,40.16590782356263,45345,1200039.5519109124,1819501.7671691878,619462.2152582754,0.5162014987521533,Leader rotation,+51.62%
112,META,2023-06-13,2023-06-20,275.0174448852539,278.59064598083495,6585,1812800.8644439662,1832684.8843800144,19884.019936048193,0.010968673021979791,Leader rotation,+1.10%
113,NVDA,2023-06-20,2023-08-16,43.019500099182125,44.49774045753479,42714,1839372.4621637014,1898775.809417238,59403.34725353657,0.032295442318223566,Supertrend down,+3.23%
114,NVDA,2023-08-30,2023-09-27,49.06852071762085,42.308836830139164,38658,1898787.7647756883,1633939.4391653403,-264848.325610348,-0.13948284822745083,Supertrend down,-13.95%
115,NVDA,2023-10-12,2023-10-25,46.800388927459714,43.37629981040955,34856,1632905.6308119912,1510412.3818854436,-122493.24892654759,-0.07501551015268138,Supertrend down,-7.50%
116,META,2023-10-25,2023-11-01,310.155,301.6990811004639,4858,1508239.7229899997,1464188.4818500676,-44051.24113993207,-0.029207055396076598,Supertrend down,-2.92%
117,CEG,2023-11-06,2023-11-09,119.04949286270141,121.52920133972168,12313,1467322.2620240608,1494892.667039897,27570.405015836237,0.01878960452614198,Leader rotation,+1.88%
118,NVDA,2023-11-09,2023-11-22,47.490732553482054,49.82707518959046,31447,1494934.5076759595,1565345.1214535641,70410.61377760465,0.04709946383341279,Leader rotation,+4.71%
119,ZS,2023-11-22,2023-12-01,193.1265137786865,197.79105438995362,8097,1565309.1274480906,1599912.653228059,34603.52577996836,0.02210651249212492,Leader rotation,+2.21%
120,PDD,2023-12-01,2024-02-05,143.39166732788084,121.73910305023195,10815,1552331.663033182,1315291.7910887701,-237039.8719444119,-0.15269924436202464,Supertrend down,-15.27%
121,CRWD,2024-02-05,2024-02-28,76.288125,79.67513883972168,17848,1362952.0454549997,1420619.8361333413,57667.79067834164,0.042310946207274824,Supertrend down,+4.23%
122,NVDA,2024-02-28,2024-03-14,77.65881274795532,89.5322149772644,18156,1411383.3776561285,1623921.3482320851,212537.97057595663,0.15058840421439323,Leader rotation,+15.06%
123,CRWD,2024-03-14,2024-04-26,83.291625,75.04745658493043,19588,1633147.8668504998,1468559.5500060315,-164588.31684446824,-0.10077980088959992,Supertrend down,-10.08%
124,NVDA,2024-05-07,2024-07-01,91.14354857254028,123.40826622009278,15914,1451908.890415389,1961955.22947793,510046.339062541,0.3512936262251396,Supertrend down,+35.13%
125,CRWD,2024-07-01,2024-07-02,96.36815969467163,95.51971350479127,20511,1978583.9308209072,1957245.638853077,-21338.291967830155,-0.01078462815523673,Leader rotation,-1.08%
126,ARM,2024-07-02,2024-08-01,156.9284311065674,128.64565171051026,12459,1957126.4944798795,1601193.378486586,-355933.11599329347,-0.18186515638984557,Supertrend down,-18.19%
127,AVGO,2024-08-16,2024-08-20,164.55223622131348,166.96647805023196,9624,1585234.3721153147,1605278.499370677,20044.127255362226,0.012644267376448415,Leader rotation,+1.26%
128,NVDA,2024-08-20,2024-09-10,128.46419389343262,107.75609255981446,12502,1607665.41140775,1345819.5025136177,-261845.90889413236,-0.1628733858650646,Supertrend down,-16.29%
129,CEG,2024-09-20,2024-10-28,235.27758366394042,266.7565696411133,5772,1359380.2351211722,1538179.2010485374,178798.96592736524,0.1315297672482545,Leader rotation,+13.15%
130,TSLA,2024-10-28,2025-01-08,270.135,392.7535372009278,5653,1528600.228155,2218015.510051048,689415.281896048,0.45101084586920615,Supertrend down,+45.10%
131,MRVL,2025-01-23,2025-01-24,123.42168061065674,126.6166603050232,17765,2194778.742204365,2247095.625348418,52316.883144053165,0.023836973694900898,Leader rotation,+2.38%
132,PLTR,2025-01-24,2025-02-05,79.08952805328369,101.72910877990724,28686,2271030.963938232,2915283.013245959,644252.0493077268,0.2836826355685256,Leader rotation,+28.37%
133,APP,2025-02-05,2025-03-04,377.5586801147461,323.838,7737,2924092.679555838,2503029.071394,-421063.6081618378,-0.14399803778647546,Supertrend down,-14.40%
134,PLTR,2025-04-28,2025-08-26,113.83688877868651,155.31230438995362,21967,2503155.590737208,3408333.6451435774,905178.0544063696,0.36161477846440393,Supertrend down,+36.16%
135,IDXX,2025-08-26,2025-09-10,641.6706505737304,652.583518157959,5306,3408109.1764161577,3459145.5391987846,51036.36278262688,0.014974978834538133,Leader rotation,+1.50%
136,AVGO,2025-09-10,2025-09-15,351.69574900817867,359.6900601196289,9826,3459218.192184117,3530780.2162047382,71562.02402062109,0.020687340330919568,Leader rotation,+2.07%
137,WBD,2025-09-15,2025-10-01,18.779385457992554,19.520235686302186,186844,3512324.3120096736,3643591.6776548745,131267.36564520095,0.03737336133692404,Leader rotation,+3.74%
138,PLTR,2025-10-01,2025-10-09,181.41066732788084,183.48821183013916,20046,3640194.7954919534,3674526.4896526225,34331.69416066911,0.009431279392846159,Leader rotation,+0.94%
139,AMD,2025-10-09,2025-10-29,236.41815305328367,264.05790744018555,15620,3696544.4022429828,4120459.9297014824,423915.52745849965,0.11467886797228166,Leader rotation,+11.47%
140,MU,2025-10-29,2025-11-28,229.17452755737304,235.50218511962893,17962,4120549.29684952,4225860.158869657,105310.86202013679,0.025557481401971227,Supertrend down,+2.56%
141,WDC,2026-01-28,2026-05-11,263.5817372131348,488.7854837799073,16016,4225746.628308771,7820559.919910776,3594813.2916020053,0.8506930509084312,Leader rotation,+85.07%
142,MU,2026-05-11,2026-06-05,793.3764704589844,943.9278244018556,9847,7820190.482714227,9285562.429598186,1465371.9468839588,0.18738315263841998,Leader rotation,+18.74%
143,WDC,2026-06-05,2026-07-06,545.522625,566.7165,16991,9278243.896296373,9619450.9714485,341207.0751521271,0.03677496290955751,Supertrend down,+3.68%
