symbol,entry_time,exit_time,entry_price,exit_price,quantity,corporate_action_cash,pnl_pct,exit_reason
PLTR,2025-01-24,2025-02-05,79.089525,101.72911,11965.0,0.0,0.2836827005215299,Leader rotation
APP,2025-02-05,2025-02-26,377.55868499999997,328.30576500000006,3237.0,0.0,-0.13218839231423185,Supertrend down
PLTR,2025-04-28,2025-08-20,113.83689,152.22385000000003,9319.0,0.0,0.3345384474536901,Supertrend down
IDXX,2025-08-20,2025-09-10,638.13891,652.583545,2218.0,0.0,0.02059233744769906,Leader rotation
AVGO,2025-09-10,2025-09-15,351.69575999999995,359.690065,4108.0,0.0,0.020687322279542286,Leader rotation
WBD,2025-09-15,2025-10-01,18.774382499999998,19.520235000000003,77547.0,0.0,0.03764976192791081,Leader rotation
PLTR,2025-10-01,2025-10-09,181.41065999999998,183.48821,8380.0,0.0,0.009431310099473844,Leader rotation
AMD,2025-10-09,2025-10-29,236.41815,264.057905,6530.0,0.0,0.11467887206723248,Leader rotation
MU,2025-10-29,2025-11-21,229.17452999999998,204.427735,7509.0,0.0,-0.10976456250603828,Supertrend down
WDC,2026-01-28,2026-05-11,263.58172499999995,488.785485,5812.0,726.5,0.8511669037345093,Leader rotation
MU,2026-05-11,2026-05-27,793.37649,955.18217,3574.0,0.0,0.20154015921984825,Leader rotation
LITE,2026-05-27,2026-07-06,902.0007749999999,728.6355000000001,3504.0,0.0,-0.19381478933298568,Supertrend down
