,equity
2026-06-29 12:00:00-04:00,10000.0
2026-06-29 12:30:00-04:00,10000.0
2026-06-29 13:00:00-04:00,10000.0
2026-06-29 13:30:00-04:00,10000.0
2026-06-29 14:00:00-04:00,10000.0
2026-06-29 14:30:00-04:00,9961.700913165927
2026-06-29 15:00:00-04:00,10181.001068805575
2026-06-29 15:30:00-04:00,10192.901016925693
2026-06-30 09:30:00-04:00,10827.851120685458
2026-06-30 10:00:00-04:00,11774.751068805575
2026-06-30 10:30:00-04:00,11578.401276325107
2026-06-30 11:00:00-04:00,11411.800705646396
2026-06-30 11:30:00-04:00,11291.100861286044
2026-06-30 12:00:00-04:00,11486.617981647372
2026-06-30 12:30:00-04:00,11498.501068805575
2026-06-30 13:00:00-04:00,11517.201172565341
2026-06-30 13:30:00-04:00,11503.600861286044
2026-06-30 14:00:00-04:00,11388.000809406161
2026-06-30 14:30:00-04:00,11430.500809406161
2026-06-30 15:00:00-04:00,11605.601250385165
2026-06-30 15:30:00-04:00,11626.001068805575
2026-07-01 09:30:00-04:00,11648.101250385165
2026-07-01 10:00:00-04:00,11571.601120685458
2026-07-01 10:30:00-04:00,11105.709669013791
2026-07-01 11:00:00-04:00,11203.150098701291
2026-07-01 11:30:00-04:00,11218.430372138791
2026-07-01 12:00:00-04:00,11171.117872138791
2026-07-01 12:30:00-04:00,11090.110059638791
2026-07-01 13:00:00-04:00,11130.270215888791
2026-07-01 13:30:00-04:00,11121.949903388791
2026-07-01 14:00:00-04:00,11130.110059638791
2026-07-01 14:30:00-04:00,10906.669629951291
2026-07-01 15:00:00-04:00,10904.909864326291
2026-07-01 15:30:00-04:00,10961.470411201291
2026-07-02 09:30:00-04:00,11095.070020576291
2026-07-02 10:00:00-04:00,10928.510450263791
2026-07-02 10:30:00-04:00,10822.590528388791
2026-07-02 11:00:00-04:00,10890.110059638791
2026-07-02 11:30:00-04:00,10931.949903388791
2026-07-02 12:00:00-04:00,10962.263379951291
2026-07-02 12:30:00-04:00,10986.590528388791
2026-07-02 13:00:00-04:00,11035.070020576291
2026-07-02 13:30:00-04:00,11007.070020576291
2026-07-02 14:00:00-04:00,11076.989942451291
2026-07-02 14:30:00-04:00,11055.949903388791
2026-07-02 15:00:00-04:00,11059.070020576291
2026-07-02 15:30:00-04:00,11004.350294013791
2026-07-06 09:30:00-04:00,11101.150098701291
2026-07-06 10:00:00-04:00,11079.390333076291
2026-07-06 10:30:00-04:00,11132.270215888791
2026-07-06 11:00:00-04:00,11185.230176826291
2026-07-06 11:30:00-04:00,11275.630567451291
2026-07-06 12:00:00-04:00,11230.590528388791
2026-07-06 12:30:00-04:00,11338.590528388791
2026-07-06 13:00:00-04:00,11320.310254951291
2026-07-06 13:30:00-04:00,11288.350294013791
2026-07-06 14:00:00-04:00,11314.909864326291
2026-07-06 14:30:00-04:00,11370.749708076291
2026-07-06 15:00:00-04:00,11432.270215888791
2026-07-06 15:30:00-04:00,11415.070020576291
2026-07-07 09:30:00-04:00,11672.828809638791
2026-07-07 10:00:00-04:00,11716.190137763791
2026-07-07 10:30:00-04:00,11698.749708076291
2026-07-07 11:00:00-04:00,11702.110059638791
2026-07-07 11:30:00-04:00,11728.989942451291
2026-07-07 12:00:00-04:00,11743.550489326291
2026-07-07 12:30:00-04:00,11804.909864326291
2026-07-07 13:00:00-04:00,11737.152051826291
2026-07-07 13:30:00-04:00,11728.506258700316
