trade_no,trade_id,symbol,entry_time,exit_time,entry_price,exit_price,quantity,corporate_action_cash,entry_cost,exit_proceeds,pnl_cash,pnl_pct,exit_reason,pnl_pct_display
1,1,AMZN,2015-10-21,2015-11-06,567.25322,651.07,17.0,0.0,9662.59134948,11046.05362,1383.46227052,0.14317714787704983,Leader rotation,+14.32%
2,2,NFLX,2015-11-09,2015-12-03,114.04016,128.84228000000002,99.0,0.0,11312.555791679999,12729.874948560002,1417.319156880003,0.12528726337176543,Leader rotation,+12.53%
3,3,ATVI,2015-12-04,2015-12-14,37.785360000000004,37.046380000000006,338.0,0.0,12796.994583360001,12496.633087120003,-300.3614962399988,-0.023471252901096085,Leader rotation,-2.35%
4,4,NVDA,2015-12-15,2016-01-08,33.13764,30.48598,376.0,0.0,12484.67214528,11439.80302304,-1044.8691222399993,-0.08369215547522624,Supertrend down,-8.37%
5,5,NVDA,2016-03-03,2016-03-22,33.0974,33.597199999999994,345.0,0.0,11441.440206000001,11567.851931999998,126.41172599999663,0.011048585119004972,Leader rotation,+1.10%
6,6,CTRP,2016-03-23,2016-05-03,45.139219999999995,43.96462,256.0,0.0,11578.751600639998,11232.432834559999,-346.3187660799995,-0.029909853672036357,Supertrend down,-2.99%
7,7,NVDA,2016-05-27,2017-01-05,45.9742,103.90282,243.0,62.013600000000004,11194.0740612,25197.888489480003,14065.82802828,1.2565423411869179,Supertrend down,+125.65%
8,8,STX,2017-01-06,2017-02-03,39.294360000000005,45.03814,642.0,0.0,25277.433078240003,28856.656908240002,3579.223829999999,0.1415975988907341,Leader rotation,+14.16%
9,9,NVDA,2017-02-06,2017-02-15,114.684,108.2466,251.0,0.0,28843.255368000002,27115.5568068,-1727.6985612000026,-0.05989956886478176,Supertrend down,-5.99%
10,10,MU,2017-02-17,2017-03-02,23.14806,24.730719999999998,1.0,0.0,23.194356120000002,24.681258559999996,1.4869024399999944,0.06410621757755419,Leader rotation,+6.41%
11,11,STX,2017-02-16,2017-03-03,48.5898,48.725880000000004,557.0,0.0,27118.6476372,27086.03452968,-32.613107519999176,-0.0012026081815105227,Leader rotation,-0.12%
12,12,MU,2017-03-07,2017-03-22,25.713359999999998,25.57562,1.0,0.0,25.764786719999996,25.52446876,-0.24031795999999517,-0.009327380141417874,Leader rotation,-0.93%
13,13,CSX,2017-03-06,2017-03-23,49.414719999999996,46.121699400000004,547.0,0.0,27083.91154368,25178.112432656402,-1905.7991110235962,-0.0703664649011273,Supertrend down,-7.04%
14,14,INCY,2017-03-24,2017-04-04,139.80382,137.18194,180.0,0.0,25215.0169752,24643.3637016,-571.6532736000008,-0.022671143714170228,Supertrend down,-2.27%
15,15,WDC,2017-04-05,2017-04-26,83.87022,83.993,293.0,0.0,24623.12240892,24560.729101999998,-62.39330692000294,-0.002533931557656577,Leader rotation,-0.25%
16,16,CSX,2017-04-27,2017-05-15,51.094840600000005,51.7974394,480.0,0.0,24574.574534976004,24813.045370176,238.47083519999796,0.009703965977542861,Leader rotation,+0.97%
17,17,NVDA,2017-05-16,2017-07-06,137.19827999999998,141.01878,180.0,25.200000000000003,24745.081780799996,25332.613639199997,612.7318584000022,0.02476176332039559,Supertrend down,+2.48%
