trade_no,trade_id,symbol,entry_time,exit_time,entry_price,exit_price,quantity,corporate_action_cash,entry_cost,exit_proceeds,pnl_cash,pnl_pct,exit_reason,pnl_pct_display
11,11,CSX,2017-03-01,2017-03-07,49.27390015,49.625649700000004,593.0,0.0,29307.08105731685,29339.726241283704,32.64518396685526,0.0011139009000251665,Leader rotation,+0.11%
12,12,MU,2017-03-07,2017-03-21,25.59834,26.260550000000002,1144.0,0.0,29372.354462879997,29951.942992400003,579.588529520006,0.019732450466389162,Leader rotation,+1.97%
13,13,INCY,2017-03-21,2017-04-03,148.58254000000002,134.7975,201.0,0.0,29954.685811620002,27013.014607500005,-2941.671204119997,-0.0982040413516494,Supertrend down,-9.82%
14,14,WDC,2017-04-03,2017-04-21,82.7239,84.523025,325.0,0.0,26965.9233025,27387.573175625002,421.64987312500307,0.015636396662372487,Leader rotation,+1.56%
15,15,CSX,2017-04-21,2017-05-12,49.90484515000001,51.9920947,548.0,0.0,27429.898707626602,28406.192891913204,976.2941842866021,0.03559233647534965,Leader rotation,+3.56%
16,16,NVDA,2017-05-12,2017-07-05,126.819945,141.68715,223.0,31.220000000000002,28365.690278204995,31501.44574665,3166.9754684450054,0.11164810154041538,Supertrend down,+11.16%
17,17,NVDA,2017-07-18,2017-07-20,162.02267,165.681105,194.0,0.0,31526.69517394,32045.70796689,519.0127929500013,0.016462645072262916,Leader rotation,+1.65%
18,18,VRTX,2017-07-20,2017-10-26,160.17991,144.66268,199.0,0.0,31971.429496269997,28701.50970004,-3269.9197962299986,-0.10227630880913507,Supertrend down,-10.23%
19,19,NVDA,2017-10-26,2017-10-30,195.07217,201.55721000000003,147.0,0.0,28761.635816969996,29540.023140390003,778.3873234200073,0.027063388479480865,Leader rotation,+2.71%
20,20,ALGN,2017-10-30,2017-12-05,234.701525,224.68247000000002,125.0,0.0,29425.703696874996,28001.052823750004,-1424.6508731249924,-0.04841518448635407,Supertrend down,-4.84%
21,21,DLTR,2017-12-19,2018-01-08,109.68428,110.59386,256.0,0.0,28163.413207039997,28227.092075520002,63.678868480004894,0.002261049398092352,Leader rotation,+0.23%
22,22,TTWO,2018-01-08,2018-01-22,116.67475,117.593345,241.0,0.0,28202.970594249997,28254.976156565,52.00556231500377,0.001843974631722256,Leader rotation,+0.18%
23,23,ALGN,2018-01-22,2018-02-06,270.04446,232.360935,104.0,0.0,28168.877711519996,24093.040628280003,-4075.8370832399924,-0.14469291694830744,Supertrend down,-14.47%
24,24,NVDA,2018-02-16,2018-03-13,245.76810000000003,251.11276500000002,98.0,14.7,24157.5296214,24535.223817090005,392.3941956900053,0.016243142483509665,Leader rotation,+1.62%
