trade_no,trade_id,symbol,entry_time,exit_time,entry_price,exit_price,quantity,corporate_action_cash,entry_cost,exit_proceeds,pnl_cash,pnl_pct,exit_reason,pnl_pct_display
32,32,CI,2018-12-14,2018-12-20,410.5173993426458,194.71259500000002,69.61240000000001,13942.5,28605.678511409995,13540.856637129824,-1122.3218742801728,-0.03923423364464196,Supertrend down,-3.92%
33,33,REGN,2019-01-11,2019-01-28,405.85282499999994,414.90244500000006,67.0,0.0,27219.33141427499,27770.665351185,551.3339369100104,0.020255234359682683,Leader rotation,+2.03%
34,34,XLNX,2019-01-29,2019-04-29,110.05499999999999,118.490725,255.0,91.8,28092.089024999994,30184.919740125,2184.630715125004,0.07776675893276708,Supertrend down,+7.78%
35,35,MELI,2019-04-30,2019-08-07,491.81578499999995,596.68151,61.0,0.0,30030.763647884993,36361.17453789,6330.410890005009,0.2107975329641958,Supertrend down,+21.08%
36,36,QCOM,2019-09-09,2019-10-10,79.07952,74.312825,462.0,286.44,36571.27297824,34298.19262485,-1986.6403533899938,-0.05432242827784661,Supertrend down,-5.43%
37,37,HAS,2019-10-18,2019-10-24,122.36115,99.24035500000001,2.0,0.0,244.96702229999997,198.28222929,-46.684793009999964,-0.19057582760191782,Supertrend down,-19.06%
38,38,ASML,2019-10-17,2019-10-28,256.31809499999997,267.256305,134.0,0.0,34380.97135472999,35776.53252513,1395.5611704000112,0.04059109197355526,Leader rotation,+4.06%
39,39,LRCX,2019-10-29,2019-11-19,280.610235,284.42771500000003,128.0,0.0,35954.02819008,36370.340772480005,416.312582400009,0.011579024753473277,Leader rotation,+1.16%
40,40,QCOM,2019-11-20,2019-11-29,87.86390999999999,84.46774500000001,413.0,0.0,36324.08262482999,34850.29350631501,-1473.7891185149856,-0.04057333350264847,Supertrend down,-4.06%
41,41,AMD,2019-11-21,2019-12-18,40.44021,42.768605,1.0,0.0,40.48065020999999,42.725836395,2.2451861850000085,0.055463194720261066,Leader rotation,+5.55%
42,42,TSLA,2019-12-19,2020-02-07,397.51865999999995,730.18422525,87.0,0.0,34618.707543419994,63462.50156915325,28843.79402573326,0.8331851785499607,Supertrend down,+83.32%
43,43,LRCX,2020-02-10,2020-02-20,314.13699,331.784025,202.0,0.0,63519.12765198,66953.35267694999,3434.2250249699864,0.05406599794295097,Leader rotation,+5.41%
44,44,SGEN,2020-02-21,2020-03-02,118.39917,108.115915,567.0,0.0,67199.46171938999,61240.422081195,-5959.03963819499,-0.08867689540548129,Supertrend down,-8.87%
45,45,REGN,2020-04-16,2020-04-21,519.17946,565.77697,117.0,0.0,60804.74081681998,66129.70958451,5324.968767690014,0.08757489459139345,Leader rotation,+8.76%
46,46,SGEN,2020-04-17,2020-04-21,135.817875,141.90901,3.0,0.0,407.86107862499995,425.30130297,17.440224345000047,0.04276020747994713,Leader rotation,+4.28%
47,47,TSLA,2020-04-22,2020-06-03,704.33199,887.6759400000001,94.0,0.0,66273.41426706,83358.09682164,17084.68255458001,0.25779089161959234,Leader rotation,+25.78%
48,48,ZM,2020-06-04,2020-07-07,220.620255,261.41922500000004,378.0,0.0,83477.85084638998,98717.65058295002,15239.799736560046,0.18256099770229173,Leader rotation,+18.26%
49,49,TSLA,2020-07-08,2020-07-24,1405.70300025,1415.3024947500003,70.0,0.0,98497.6092275175,98972.10345786752,474.4942303500138,0.004817317233091201,Leader rotation,+0.48%
50,50,MRNA,2020-07-27,2020-08-17,80.65030499999999,69.11542500000002,1231.0,0.0,99379.80598045497,84996.00708682503,-14383.798893629937,-0.14473563066181472,Supertrend down,-14.47%
51,51,TSLA,2020-08-18,2020-08-27,1899.93899475,2179.3697700000002,44.0,0.0,83680.91308476898,95796.37761012,12115.464525351024,0.1447816960730104,Leader rotation,+14.48%
52,52,ZM,2020-08-28,2020-09-10,299.36961,399.8,324.0,0.0,97092.74939364,129405.6648,32312.91540636,0.3328046183485318,Supertrend down,+33.28%
53,53,ZM,2020-10-14,2020-11-02,519.0393899999999,462.05885500000005,249.0,0.0,129370.04891810997,114937.60224010501,-14432.446678004955,-0.11155941269791558,Supertrend down,-11.16%
54,54,ALGN,2020-11-09,2020-12-04,501.2505,511.70402,229.0,0.0,114901.15086449998,117063.04035942,2161.8894949200185,0.018815211846480828,Leader rotation,+1.88%
55,55,TSLA,2020-12-07,2021-02-17,605.22246,778.7005549500001,193.0,0.0,116924.74271477999,150138.91789824466,33214.17518346467,0.28406455650268625,Leader rotation,+28.41%
56,56,MRNA,2021-02-18,2021-02-23,171.675795,151.174375,875.0,0.0,150366.53694562498,132145.300546875,-18221.236398749985,-0.1211787992785861,Leader rotation,-12.12%
57,57,BIDU,2021-02-24,2021-03-08,309.91488,253.87300000000002,425.0,0.0,131845.53782399997,107788.12897500001,-24057.408848999956,-0.1824666139336023,Supertrend down,-18.25%
58,58,AMAT,2021-04-07,2021-05-12,140.320125,119.270335,769.0,0.0,108014.08230112499,91627.168727385,-16386.913573739992,-0.1517108993997287,Supertrend down,-15.17%
59,59,MRNA,2021-06-14,2021-07-09,213.376635,231.84402000000003,421.0,0.0,89921.39489833498,97508.72608758001,7587.331189245029,0.08437737423694602,Leader rotation,+8.44%
60,60,AMAT,2021-07-12,2021-07-20,136.057995,129.1354,729.0,0.0,99285.46463335499,94045.5668934,-5239.897739954991,-0.05277608116460031,Supertrend down,-5.28%
61,61,MRNA,2021-07-21,2021-09-01,298.659255,382.64858,314.0,0.0,93872.78507606998,120031.50246588,26158.717389810015,0.2786613539654996,Supertrend down,+27.87%
62,62,NVDA,2021-09-02,2021-09-30,225.29259,207.580158,533.0,0.0,120201.03142046998,110529.583989786,-9671.447430683984,-0.0804606026786302,Supertrend down,-8.05%
63,63,TEAM,2021-10-20,2021-11-08,415.10745,440.789495,266.0,0.0,110529.00028169998,117132.75566433,6603.755382630028,0.05974681183942088,Leader rotation,+5.97%
64,64,NVDA,2021-11-09,2021-12-15,322.98141,283.858,362.0,14.48,117036.18969041998,102653.839404,-14367.870286419988,-0.12276433746198823,Supertrend down,-12.28%
65,65,PANW,2022-03-24,2022-03-31,605.3018997,615.1116903000001,169.0,0.0,102398.3170703493,103849.9217850393,1451.6047146900091,0.014176060273458635,Leader rotation,+1.42%
66,66,TSLA,2022-04-01,2022-04-05,1081.6904749499997,1135.73194995,96.0,0.0,103946.12788079516,108921.2369280048,4975.10904720964,0.04786237975997598,Leader rotation,+4.79%
67,67,DLTR,2022-04-04,2022-05-03,159.43968,163.688115,1.0,0.0,159.59911968,163.524426885,3.9253072049999957,0.024594792332629067,Supertrend down,+2.46%
68,68,VRTX,2022-07-22,2022-08-24,284.692275,287.20632500000005,381.0,0.0,108576.22453177499,109316.18421517502,739.9596834000258,0.006815117090237965,Leader rotation,+0.68%
69,69,TMUS,2022-08-25,2022-08-29,145.382655,142.90851,755.0,0.0,109873.66842952499,107788.02912495,-2085.6393045749865,-0.01898215773065548,Leader rotation,-1.90%
70,70,PDD,2022-11-15,2023-01-18,69.97497,96.06194500000001,1539.0,0.0,107799.17030882998,147691.49402164502,39892.323712815036,0.3700615097363824,Leader rotation,+37.01%
71,71,NFLX,2023-01-19,2023-02-27,322.73128499999996,323.70806500000003,457.0,0.0,147635.68544224498,147786.651119295,150.96567705002963,0.0010225554654879065,Supertrend down,+0.10%
72,72,MELI,2023-02-28,2023-03-23,1192.585995,1205.3170400000001,123.0,0.0,146834.76546238497,148105.74192408,1270.9764616950415,0.008655827914409109,Leader rotation,+0.87%
73,73,NVDA,2023-03-24,2023-06-14,270.445155,408.03588,551.0,22.04,149164.29568540497,224602.94211012,75460.68642471504,0.5058897377417009,Leader rotation,+50.59%
74,74,META,2023-06-15,2023-06-21,272.43615,283.388235,823.0,0.0,224439.16640144997,232995.28888759503,8556.122486145061,0.03812223429328232,Leader rotation,+3.81%
75,75,NVDA,2023-06-22,2023-08-11,422.74126499999994,417.301245,551.0,0.0,233163.36745201494,229703.053009005,-3460.3144430099346,-0.014840729402838426,Supertrend down,-1.48%
76,76,NVDA,2023-08-31,2023-09-22,494.0469,415.51214000000004,464.0,18.56,229466.99936159997,192604.83532704003,-36843.60403455995,-0.16056166741650224,Supertrend down,-16.06%
77,77,SGEN,2023-09-25,2023-11-17,213.32661,212.69360000000003,903.0,0.0,192826.56275882997,191870.2584792,-956.304279629956,-0.004959401163137533,Supertrend down,-0.50%
78,78,NVDA,2023-11-20,2023-11-24,493.36656,484.45765,388.0,0.0,191617.65150527997,187781.5986318,-3836.052873479959,-0.020019308468428143,Leader rotation,-2.00%
79,79,ZS,2023-11-27,2023-12-04,192.085995,196.86152,978.0,0.0,188047.96321310996,192338.03599344002,4290.072780330054,0.022813715751168306,Leader rotation,+2.28%
80,80,PDD,2023-12-05,2023-12-11,138.72932999999998,138.66063499999998,1385.0,0.0,192332.26217204996,191852.93449552497,-479.32767652499024,-0.002492185508098488,Leader rotation,-0.25%
81,81,ZS,2023-12-12,2023-12-14,207.1035,218.640625,925.0,0.0,191762.30823749996,202040.335546875,10278.02730937503,0.05359774506179571,Leader rotation,+5.36%
82,82,PDD,2023-12-13,2024-01-31,145.762845,124.15789000000001,1.0,0.0,145.90860784499998,124.03373211,-21.874875734999975,-0.14992176306854943,Supertrend down,-14.99%
83,83,CRWD,2024-02-01,2024-02-23,296.28806999999995,313.62311,681.0,0.0,201973.94784566996,213363.76057209,11389.81272642003,0.0563924845154935,Supertrend down,+5.64%
84,84,META,2024-02-26,2024-02-29,483.711735,488.19578,441.0,0.0,213530.19201013495,215079.04464102,1548.852630885056,0.00725355330927413,Leader rotation,+0.73%
85,85,NVDA,2024-03-01,2024-03-15,800.4,868.86535,268.0,10.72,214721.70719999995,232623.0578862,17912.07068620005,0.0834199342012314,Leader rotation,+8.34%
86,86,AMD,2024-03-04,2024-03-18,205.26257999999999,193.193355,1.0,0.0,205.46784257999997,193.000161645,-12.467680934999976,-0.06067947557363207,Supertrend down,-6.07%
87,87,CRWD,2024-03-19,2024-04-23,318.30907499999995,292.063895,731.0,0.0,232916.61775882493,213285.208537755,-19631.409221069916,-0.08428513778865443,Supertrend down,-8.43%
88,88,NVDA,2024-05-08,2024-06-26,89.527251255,126.066935,2380.0,23.8,213287.93284488688,299739.2659947,86475.13314981313,0.4054384699424227,Supertrend down,+40.54%
89,89,ARM,2024-06-27,2024-07-29,162.637278,146.30681,1841.0,0.0,299714.644026798,269081.48637279,-30633.157654008013,-0.10220774414769351,Supertrend down,-10.22%
90,90,AVGO,2024-08-19,2024-08-21,164.94243,165.03744,1630.0,0.0,269125.0170609,268742.01617280004,-383.00088809995214,-0.0014231337252950116,Leader rotation,-0.14%
91,91,NVDA,2024-08-22,2024-09-05,130.08501,104.9325075,2064.0,0.0,268763.95610064,216364.11478452,-52399.84131612,-0.19496602921151607,Supertrend down,-19.50%
92,92,TTD,2024-09-06,2024-09-23,103.73184,109.94500000000001,2084.0,0.0,216393.33171456,228896.25462,12502.922905440006,0.057778688494580566,Leader rotation,+5.78%
93,93,CEG,2024-09-24,2024-10-31,254.20704,261.60913000000005,899.0,0.0,228760.66108895998,234951.42126213002,6190.7601731700415,0.02706217119543375,Leader rotation,+2.71%
94,94,NVDA,2024-11-01,2024-11-11,134.76735,148.60566000000003,1742.0,0.0,234999.48842369998,258612.18866028005,23612.700236580073,0.10047979421132514,Leader rotation,+10.05%
95,95,TSLA,2024-11-12,2024-11-21,342.91137,343.638095,753.0,0.0,258470.47387160995,258500.726049465,30.252177855058108,0.00011704307034343664,Leader rotation,+0.01%
96,96,APP,2024-11-22,2024-12-12,309.1545,336.0319,836.0,0.0,258711.61516199994,280641.74573160004,21930.130569600093,0.08476670270821773,Supertrend down,+8.48%
97,97,TSLA,2024-12-13,2025-01-03,420.21,381.28926,667.0,0.0,280560.35007,254065.61648358,-26494.733586419985,-0.09443506033482474,Supertrend down,-9.44%
98,98,MRVL,2025-01-24,2025-01-29,126.74334,104.55769500000001,2003.0,0.0,254120.77693002,209219.63402191503,-44901.14290810496,-0.17669213611947154,Supertrend down,-17.67%
99,99,PLTR,2025-01-27,2025-02-06,74.10703499999998,101.039455,1.0,0.0,74.18114203499998,100.938415545,26.75727351000002,0.3607018276609366,Leader rotation,+36.07%
100,100,APP,2025-02-07,2025-02-27,386.07293999999996,346.26678000000004,541.0,0.0,209074.32600053994,187142.99765202004,-21931.32834851989,-0.1048972811155362,Supertrend down,-10.49%
101,101,PLTR,2025-04-29,2025-08-21,114.03699,157.09141499999998,1641.0,0.0,187321.83529058998,257529.22500298498,70207.389712395,0.37479554694455763,Supertrend down,+37.48%
102,102,IDXX,2025-08-22,2025-09-11,636.0778799999999,636.8214300000001,404.0,0.0,257232.43898351994,257018.58186228003,-213.85712123991107,-0.0008313769526308024,Leader rotation,-0.08%
103,103,AVGO,2025-09-12,2025-09-17,363.091455,358.67057500000004,708.0,0.0,257325.81889013996,253684.82833290004,-3640.990557239915,-0.014149340213678085,Leader rotation,-1.41%
104,104,WBD,2025-09-18,2025-10-01,17.86893,19.520235000000003,14186.0,0.0,253742.12962097998,276637.13965629006,22895.010035310086,0.09022943911406767,Leader rotation,+9.02%
105,105,PLTR,2025-10-02,2025-10-29,186.79334999999998,190.98446,1479.0,0.0,276543.6320146499,282183.55032366,5639.9183090101,0.02039431632514077,Leader rotation,+2.04%
106,106,AMD,2025-10-30,2025-11-21,260.04996,208.70559500000002,1084.0,0.0,282176.05079664,226010.62811502002,-56165.422681619966,-0.1990439037014432,Supertrend down,-19.90%
107,107,WDC,2026-01-29,2026-05-12,285.1425,497.60107500000004,792.0,99.0,226058.69285999995,393705.95134860004,167746.25848860008,0.7420473699389509,Leader rotation,+74.20%
108,108,MU,2026-05-13,2026-05-28,813.5665799999999,929.3650850000001,483.0,0.0,393345.61079813994,448434.4527189451,55088.841920805164,0.1400520061963424,Leader rotation,+14.01%
109,109,LITE,2026-05-29,2026-07-07,861.11034,699.07029,520.0,0.0,448225.15417679993,363153.0342492,-85072.11992759991,-0.18979773699635716,Supertrend down,-18.98%
