trade_no,trade_id,symbol,entry_time,exit_time,entry_price,exit_price,quantity,corporate_action_cash,entry_cost,exit_proceeds,pnl_cash,pnl_pct,exit_reason,pnl_pct_display
35,35,QCOM,2019-09-09,2019-10-10,79.47472,73.941075,391.0,242.42,31105.69013552,28882.049364675,-1981.2207708450005,-0.0636931944674205,Supertrend down,-6.37%
36,36,ASML,2019-10-17,2019-10-28,257.599045,265.919355,113.0,0.0,29137.800777084994,30018.838227884997,881.0374508000023,0.03023692342261053,Leader rotation,+3.02%
37,37,LRCX,2019-10-29,2019-11-26,282.01258500000006,268.515,106.0,0.0,29923.227344010003,28434.12741,-1489.0999340100025,-0.049764014987109584,Supertrend down,-4.98%
38,38,AMD,2019-11-27,2019-12-18,39.67703,42.554655000000004,718.0,0.0,28516.595647539998,30523.688047710002,2007.092400170004,0.07038331030033551,Leader rotation,+7.04%
39,39,TSLA,2019-12-19,2020-02-07,399.50526,726.53147775,76.0,0.0,30392.762159759997,55161.175916691005,24768.413756931008,0.814944480094816,Supertrend down,+81.49%
40,40,LRCX,2020-02-10,2020-02-20,315.70689000000004,330.124275,175.0,0.0,55303.954455750005,57713.976376875005,2410.0219211250005,0.04357775035876177,Leader rotation,+4.36%
41,41,SGEN,2020-02-21,2020-03-02,118.99087000000002,107.57506500000001,484.0,0.0,57649.17266108,52014.26512854,-5634.9075325400045,-0.09774481180619321,Supertrend down,-9.77%
42,42,REGN,2020-04-16,2020-04-21,521.77406,562.9466699999999,99.0,0.0,51707.287571939996,55675.98860966999,3968.7010377299957,0.07675322423765452,Leader rotation,+7.68%
43,43,SGEN,2020-04-17,2020-04-22,136.496625,139.19022,2.0,0.0,273.26624324999995,278.10205956000004,4.835816310000098,0.017696354487429344,Leader rotation,+1.77%
44,44,TSLA,2020-04-23,2020-06-03,731.60230275,883.2353400000001,76.0,0.0,55657.376784009,67058.75995416,11401.383170151006,0.2048494526502147,Leader rotation,+20.48%
45,45,ZM,2020-06-04,2020-07-07,221.722805,260.11147500000004,303.0,0.0,67249.191924915,78734.96314807501,11485.771223160016,0.17079418940801694,Leader rotation,+17.08%
46,46,TSLA,2020-07-08,2020-07-24,1412.72800275,1408.22244225,55.0,0.0,77777.74019140126,77374.78208942625,-402.95810197500396,-0.00518089238621966,Leader rotation,-0.52%
47,47,MRNA,2020-07-27,2020-08-17,81.05335500000001,68.769675,968.0,0.0,78538.10728764,66502.4763546,-12035.630933039996,-0.15324574717544936,Supertrend down,-15.32%
48,48,TSLA,2020-08-18,2020-08-27,1909.43394225,2168.46747,34.0,0.0,64985.6747905365,73654.16608602,8668.491295483509,0.1333908022564052,Leader rotation,+13.34%
49,49,ZM,2020-08-28,2020-09-10,300.86571000000004,397.8,249.0,0.0,74990.47735179,98953.14779999999,23962.67044820999,0.31954284456409066,Supertrend down,+31.95%
50,50,ZM,2020-10-14,2020-11-02,521.63329,459.7474050000001,189.0,0.0,98687.28050180999,86805.36728545501,-11881.91321635498,-0.12039964173637407,Supertrend down,-12.04%
51,51,ALGN,2020-11-09,2020-12-07,503.75550000000004,519.02955,173.0,0.0,87236.8512015,89702.32003785,2465.4688363500027,0.028261781602539227,Leader rotation,+2.83%
52,52,TSLA,2020-12-08,2021-02-17,628.95020445,774.80510445,142.0,0.0,89400.2399609319,109912.30250706812,20512.06254613622,0.2294407996566903,Leader rotation,+22.94%
53,53,MRNA,2021-02-18,2021-02-23,172.533745,150.418125,638.0,0.0,110186.60583931,95870.79698625,-14315.808853059993,-0.1299233127657764,Leader rotation,-12.99%
54,54,BIDU,2021-02-24,2021-03-08,311.46368,252.603,307.0,0.0,95714.96910975999,77471.571879,-18243.39723075999,-0.19060129675055937,Supertrend down,-19.06%
55,55,AMAT,2021-04-07,2021-05-12,141.021375,118.673685,550.0,0.0,77639.31800625,65205.256223250006,-12434.061782999997,-0.16015161006436263,Supertrend down,-16.02%
56,56,MRNA,2021-06-14,2021-07-09,214.44298500000002,230.68422,298.0,0.0,63967.913539529996,68675.15366244,4707.240122910007,0.07358752009319636,Leader rotation,+7.36%
57,57,AMAT,2021-07-12,2021-07-20,136.73794500000002,128.4894,511.0,0.0,69942.962984895,65592.42531659998,-4350.5376682950155,-0.06220122057503574,Supertrend down,-6.22%
58,58,MRNA,2021-07-21,2021-09-01,300.151805,380.73438,218.0,0.0,65498.52658349,82917.09474516,17418.568161669995,0.26593832060430866,Supertrend down,+26.59%
