trade_no,trade_id,symbol,entry_time,exit_time,entry_price,exit_price,quantity,corporate_action_cash,entry_cost,exit_proceeds,pnl_cash,pnl_pct,exit_reason,pnl_pct_display
18,18,NVDA,2017-07-18,2017-07-20,161.94178,165.76407,194.0,0.0,31479.538730639997,32093.91312084,614.3743902000024,0.01951662619509764,Leader rotation,+1.95%
19,19,VRTX,2017-07-20,2017-10-26,160.09993999999998,144.73512,200.0,0.0,32084.027975999994,28889.129952,-3194.8980239999946,-0.09957908110508729,Supertrend down,-9.96%
20,20,NVDA,2017-10-26,2017-10-30,194.97477999999998,201.65814,148.0,0.0,28913.979974879996,29785.71391056,871.7339356800039,0.030149219735136956,Leader rotation,+3.01%
21,21,ALGN,2017-10-30,2017-12-05,234.58434999999997,224.79498,127.0,0.0,29851.796874899996,28491.864535080003,-1359.9323398199922,-0.04555613002188996,Supertrend down,-4.56%
22,22,DLTR,2017-12-19,2018-01-08,109.62951999999999,110.64924,259.0,0.0,28450.833771359994,28600.83685368,150.0030823200068,0.005272361559786942,Leader rotation,+0.53%
23,23,TTWO,2018-01-08,2018-01-09,116.61649999999999,117.65223,245.0,0.0,28628.184584999995,28767.1467573,138.96217230000548,0.004854033684441816,Leader rotation,+0.49%
24,24,ALGN,2018-01-09,2018-02-06,250.24999999999997,232.47729,114.0,0.0,28585.556999999997,26449.40623788,-2136.150762119996,-0.07472832389167705,Supertrend down,-7.47%
25,25,NVDA,2018-02-16,2018-03-13,245.64539999999997,251.23851000000002,108.0,16.2,26582.762606399996,27079.491561840005,512.9289554400093,0.01929554738289374,Leader rotation,+1.93%
26,26,MU,2018-03-13,2018-03-26,62.232169999999996,56.203739999999996,435.0,0.0,27125.1359379,24399.729646199998,-2725.406291700001,-0.1004753044533866,Supertrend down,-10.05%
27,27,NFLX,2018-05-11,2018-07-18,329.97964999999994,380.85876,74.0,0.0,24467.331088199997,28127.18114352,3659.850055320003,0.14958109007177578,Supertrend down,+14.96%
28,28,AMZN,2018-07-18,2018-07-26,1849.8479999999997,1837.161,15.0,0.0,27803.215439999996,27502.300170000002,-300.91526999999405,-0.010823038459324086,Leader rotation,-1.08%
29,29,ALGN,2018-07-26,2018-08-30,377.98760999999996,382.69692,73.0,0.0,27648.281721059997,27881.00140968,232.71968862000358,0.008417148341002934,Leader rotation,+0.84%
30,30,AMZN,2018-08-30,2018-09-04,1999.4174199999998,2024.4735,14.0,0.0,28047.827567759996,28285.943742,238.1161742400036,0.008489647680011814,Leader rotation,+0.85%
31,31,ILMN,2018-09-04,2018-10-05,354.53418,333.666,79.0,0.0,28064.21662044,26306.894772,-1757.3218484399986,-0.06261788355638931,Supertrend down,-6.26%
32,32,XLNX,2018-12-04,2018-12-20,94.01391999999998,84.66525,281.0,0.0,26470.747343039995,23743.3533795,-2727.3939635399947,-0.1030342637551982,Supertrend down,-10.30%
33,33,REGN,2019-01-10,2019-01-25,399.79939999999993,410.43915000000004,59.0,0.0,23635.340929199996,24167.478030300004,532.1371011000083,0.0225144669033559,Leader rotation,+2.25%
34,34,XLNX,2019-01-25,2019-04-26,106.02591999999999,115.40447999999999,229.0,82.44,24328.495551359996,26374.77066816,2128.715116800002,0.08749883905916267,Supertrend down,+8.75%
35,35,MELI,2019-04-26,2019-08-06,491.68118999999996,587.94147,53.0,0.0,26111.221276139997,31098.57611418,4987.3548380400025,0.19100427304016465,Supertrend down,+19.10%
36,36,QCOM,2019-09-06,2019-10-09,79.03895999999999,73.83609,397.0,246.14,31441.224054239992,29254.30187454,-1940.7821796999924,-0.06172730986401498,Supertrend down,-6.17%
37,37,ASML,2019-10-16,2019-10-25,260.52025999999995,262.18755,113.0,0.0,29497.666958759994,29567.9387637,70.2718049400064,0.0023822834883264754,Leader rotation,+0.24%
38,38,LRCX,2019-10-25,2019-11-08,265.265,271.0287,111.0,0.0,29503.303829999997,30024.017328600003,520.7134986000056,0.01764932841421385,Leader rotation,+1.76%
39,39,QCOM,2019-11-08,2019-11-27,90.06998,85.07484,333.0,0.0,30053.289946679997,28273.26187656,-1780.028070119999,-0.05922905855825078,Supertrend down,-5.92%
40,40,AMD,2019-11-27,2019-12-17,39.49946,42.46749,715.0,0.0,28298.5981278,30303.5268393,2004.9287115000006,0.0708490470957428,Leader rotation,+7.08%
41,41,TSLA,2019-12-17,2020-02-06,379.36898999999994,699.2195805,79.0,0.0,30030.090510419996,55127.870165781,25097.779655361006,0.8357543793167206,Supertrend down,+83.58%
42,42,LRCX,2020-02-06,2020-02-20,326.32599999999996,331.61805,169.0,0.0,55259.392188,55931.363549099995,671.971361099997,0.012160310392373752,Leader rotation,+1.22%
43,43,SGEN,2020-02-20,2020-02-28,119.60948999999998,104.41548,468.0,0.0,56089.195802639995,48768.71175072,-7320.484051919993,-0.13051504745545728,Supertrend down,-13.05%
44,44,REGN,2020-04-15,2020-04-20,525.8252999999999,566.14329,92.0,0.0,48472.679455199985,51981.01231464,3508.3328594400155,0.07237753099006072,Leader rotation,+7.24%
45,45,TSLA,2020-04-20,2020-06-02,733.4332005,893.8057995,71.0,0.0,52177.904749971,63333.291340971,11155.386591000002,0.21379521934533408,Leader rotation,+21.38%
46,46,ZM,2020-06-02,2020-07-06,210.55033999999998,264.61512,300.0,0.0,63291.43220399999,79225.766928,15934.334724000008,0.251761323280546,Leader rotation,+25.18%
47,47,TSLA,2020-07-06,2020-07-23,1277.9671904999998,1677.27105,61.0,0.0,78111.91061774098,102108.9069819,23996.996364159015,0.3072130251888725,Leader rotation,+30.72%
48,48,MRNA,2020-07-23,2020-08-14,82.66257999999999,67.99194,1248.0,0.0,103369.22563967998,84684.23323776,-18684.992401919983,-0.18075972114806516,Supertrend down,-18.08%
49,49,TSLA,2020-08-14,2020-08-19,1666.6544894999997,1863.1345004999998,50.0,0.0,83499.38992394999,92970.41157494999,9471.021651000003,0.11342623772013272,Leader rotation,+11.34%
50,50,ZM,2020-08-19,2020-08-24,274.95468,292.707,341.0,0.0,93947.06497176,99613.460826,5666.395854239992,0.06031477253646278,Leader rotation,+6.03%
51,51,TSLA,2020-08-24,2020-08-27,2128.40628,2178.27954,46.0,0.0,98102.50225776,100000.45712232,1897.9548645600007,0.0193466509098128,Leader rotation,+1.93%
52,52,ZM,2020-08-27,2020-09-09,295.98569,369.38025,343.0,0.0,101726.13785334,126444.0308985,24717.893045160003,0.24298467991379114,Supertrend down,+24.30%
53,53,ZM,2020-10-13,2020-10-26,494.49399999999997,519.96951,255.0,0.0,126348.16193999999,132327.0405999,5978.878659900016,0.047320661955804866,Leader rotation,+4.73%
54,54,ALGN,2020-10-26,2020-11-09,463.19273,500.499,285.0,0.0,132273.9479061,142356.93057,10082.98266390001,0.07622803147191037,Leader rotation,+7.62%
55,55,PDD,2020-11-09,2020-11-19,112.69257999999999,134.308557,1262.0,0.0,142502.47203191998,169158.40413613198,26655.932104212,0.18705592769114343,Leader rotation,+18.71%
56,56,TSLA,2020-11-19,2021-02-16,492.49199999999996,817.1820999,342.0,0.0,168769.128528,278917.32560946845,110148.19708146845,0.6526560754456587,Leader rotation,+65.27%
57,57,MRNA,2021-02-16,2021-02-25,182.59240999999997,150.62922,1526.0,0.0,279193.28969531995,229400.46934056,-49792.820354759955,-0.17834533347523585,Supertrend down,-17.83%
58,58,AMAT,2021-04-06,2021-05-11,144.02388,119.88,1590.0,0.0,229455.9651384,190227.98159999997,-39227.98353840003,-0.1709608356215061,Supertrend down,-17.10%
59,59,MRNA,2021-06-11,2021-07-08,212.1119,215.44433999999998,874.0,0.0,185756.57220119998,187921.75645368,2165.184252480016,0.011656030399477935,Leader rotation,+1.17%
60,60,AMAT,2021-07-08,2021-07-15,131.77163999999996,134.84501999999998,1457.0,0.0,192375.26203895995,196076.25575172,3700.9937127600424,0.019238407649370792,Leader rotation,+1.92%
61,61,ALXN,2021-07-15,2021-07-16,184.66447999999997,179.91989999999998,1060.0,0.0,196135.83749759998,190333.66381199998,-5802.173685599992,-0.029582424913402128,Supertrend down,-2.96%
62,62,MRNA,2021-07-16,2021-08-31,277.19692,375.53409000000005,685.0,0.0,190259.6499804,256726.36994670003,66466.71996630004,0.34934743111924815,Supertrend down,+34.93%
63,63,NVDA,2021-08-31,2021-09-29,227.17694999999998,209.185605,1128.0,0.0,256768.1107992,235489.43971512,-21278.67108407998,-0.08287115957604452,Supertrend down,-8.29%
64,64,TEAM,2021-10-19,2021-11-05,415.41499999999996,446.93262,565.0,0.0,235178.89394999997,252011.89643939998,16833.00248940001,0.07157531106077397,Leader rotation,+7.16%
65,65,NVDA,2021-11-05,2021-12-14,302.17186999999996,276.71301,833.0,33.32,252212.58604541994,230040.93345533998,-22138.332590079954,-0.08777647831616597,Supertrend down,-8.78%
66,66,PANW,2022-03-23,2022-03-30,589.2780893999999,613.0357506,389.0,0.0,229687.63513015315,237993.96516943318,8306.33003928003,0.03616359250062895,Leader rotation,+3.62%
67,67,TSLA,2022-03-30,2022-04-05,1092.2610699,1135.1637999,217.0,0.0,237494.69347263657,245837.8834891434,8343.190016506822,0.03513000604145322,Leader rotation,+3.51%
68,68,DLTR,2022-04-05,2022-05-02,156.32616999999996,162.837,1576.0,0.0,246862.78400783995,256117.849776,9255.065768160042,0.037490729132610534,Supertrend down,+3.75%
69,69,VRTX,2022-07-21,2022-08-23,286.07579,291.89781,893.0,0.0,255976.61183094,260143.41484133998,4166.803010399977,0.01627806142364263,Leader rotation,+1.63%
70,70,TMUS,2022-08-23,2022-08-26,144.72458,146.94291,1795.0,0.0,260300.18234220002,263234.99840310006,2934.816060900048,0.011274736861466517,Leader rotation,+1.13%
71,71,CEG,2022-08-26,2022-10-17,82.82273999999998,83.13678,3172.0,0.0,263239.15874255996,263182.44642768,-56.71231487992918,-0.00021544026789488413,Supertrend down,-0.02%
72,72,PDD,2022-11-14,2023-01-17,67.65759,94.410495,3882.0,0.0,263172.05790876003,365768.53850682,102596.48059805995,0.38984564475925265,Leader rotation,+38.98%
73,73,NFLX,2023-01-17,2023-02-24,331.41107999999997,318.9807,1101.0,0.0,365613.36627815996,350495.35519860004,-15118.011079559918,-0.0413497220669391,Supertrend down,-4.13%
74,74,MELI,2023-02-24,2023-03-22,1164.4132499999998,1222.9758,300.0,0.0,350022.62295,366158.95451999997,16136.33156999998,0.04610082466671028,Leader rotation,+4.61%
75,75,NVDA,2023-03-22,2023-06-13,264.51424999999995,401.45814,1383.0,55.32,366554.8541655,554106.17440476,187606.64023925998,0.5118105465179719,Leader rotation,+51.18%
76,76,META,2023-06-13,2023-06-20,275.15488,278.45127,2010.0,0.0,554167.4314176,558567.6785946,4400.247176999925,0.007940284700137967,Leader rotation,+0.79%
77,77,NVDA,2023-06-20,2023-08-10,430.40997999999996,421.1784,1295.0,0.0,558495.6859481999,544335.175944,-14160.510004199925,-0.025354734800070222,Supertrend down,-2.54%
78,78,NVDA,2023-08-30,2023-09-21,490.9304399999999,415.41416999999996,1107.0,44.28,544546.9170741598,458943.75921761995,-85558.87785653985,-0.15711938709752704,Supertrend down,-15.71%
79,79,SGEN,2023-09-21,2023-11-16,206.70649999999998,212.37741,2216.0,0.0,458977.7272079999,469687.08387887996,10709.35667088005,0.023333063972463153,Supertrend down,+2.33%
80,80,NVDA,2023-11-16,2023-11-22,487.27678999999995,498.02148,962.0,0.0,469697.79252395994,478138.47043248004,8440.677908520098,0.017970444066095048,Leader rotation,+1.80%
81,81,ZS,2023-11-22,2023-12-01,193.22302999999997,197.69210999999999,2470.0,0.0,478215.4058681999,487322.9126766,9107.506808400096,0.01904477918662084,Leader rotation,+1.90%
82,82,PDD,2023-12-01,2024-01-30,143.46331999999998,124.92495,3390.0,0.0,487313.3361096,422648.589339,-64664.74677059997,-0.13269644390781965,Supertrend down,-13.27%
83,83,CRWD,2024-01-30,2024-02-22,301.301,304.62507,1400.0,0.0,422665.04279999994,425622.147804,2957.10500400007,0.006996332094110214,Supertrend down,+0.70%
84,84,META,2024-02-22,2024-02-23,480.72023999999993,487.56195,883.0,0.0,425324.92386383994,429656.16744630004,4331.243582460098,0.010183375907325543,Leader rotation,+1.02%
85,85,NVDA,2024-02-23,2024-03-14,808.7078999999999,894.87423,530.0,21.2,429472.4173739999,473334.7752162,43883.5578422001,0.10218015422393179,Leader rotation,+10.22%
86,86,CRWD,2024-03-14,2024-04-22,333.33299999999997,285.45426000000003,1418.0,0.0,473611.52638799994,403964.59239864006,-69646.93398935988,-0.14705498094719627,Supertrend down,-14.71%
87,87,NVDA,2024-05-07,2024-06-25,91.18909799999999,121.0788,4420.0,44.2,403861.92478631996,534097.959408,130280.23462167999,0.3225860786223167,Supertrend down,+32.26%
88,88,ARM,2024-06-25,2024-07-26,151.72156999999999,155.20464,3515.0,0.0,534367.9211871,544453.2209808,10085.29979369999,0.018873325650416106,Supertrend down,+1.89%
89,89,AVGO,2024-08-16,2024-08-20,164.63447,166.88295000000002,3301.0,0.0,544545.3022409399,549778.8567141001,5233.554473160184,0.00961087066883648,Leader rotation,+0.96%
90,90,NVDA,2024-08-20,2024-09-04,128.5284,105.30458999999999,4269.0,0.0,549785.1150792,448646.20412058,-101138.91095862002,-0.18396080247470925,Supertrend down,-18.40%
91,91,TTD,2024-09-04,2024-09-20,102.29218999999999,109.4904,4377.0,0.0,448628.38146125997,478281.00183839997,29652.620377140003,0.06609617581606475,Leader rotation,+6.61%
92,92,CEG,2024-09-20,2024-10-30,235.39515999999998,266.61312,2027.0,0.0,478100.28129863995,539343.94465152,61243.663352880045,0.12809794461222013,Leader rotation,+12.81%
93,93,NVDA,2024-10-30,2024-11-08,139.67953999999997,148.62123,3855.0,0.0,539541.5559533999,571788.9719666999,32247.41601330007,0.0597681784794446,Leader rotation,+5.98%
94,94,TSLA,2024-11-08,2024-11-19,299.43913999999995,335.42424,1905.0,0.0,571572.4248234,637705.2108456,66132.78602220002,0.11570324800506815,Leader rotation,+11.57%
95,95,APP,2024-11-19,2024-12-11,295.57527999999996,327.2724,2154.0,0.0,637942.49142624,703534.8601007999,65592.36867455998,0.10281862323971547,Supertrend down,+10.28%
96,96,TSLA,2024-12-11,2025-01-02,410.1096999999999,389.7099,1712.0,0.0,703512.0220127999,665848.9821024,-37663.03991039982,-0.05353574456715482,Supertrend down,-5.35%
97,97,MRVL,2025-01-23,2025-01-24,123.48335999999999,126.55332000000001,5323.0,0.0,658616.52913056,672296.0357152801,13679.506584720104,0.020770062668755696,Leader rotation,+2.08%
98,98,PLTR,2025-01-24,2025-02-05,79.12904999999999,101.67822,8570.0,0.0,679492.2304169999,869639.5807092,190147.3502922001,0.2798374165007125,Leader rotation,+27.98%
99,99,APP,2025-02-05,2025-02-26,377.74737,328.14153000000005,2297.0,0.0,869421.0803077801,752233.6122211801,-117187.46808659995,-0.1347879304296543,Supertrend down,-13.48%
100,100,PLTR,2025-04-28,2025-08-20,113.89377999999999,152.14770000000001,6594.0,0.0,752517.61649064,1001255.4099324001,248737.79344176012,0.3305408245480643,Supertrend down,+33.05%
101,101,IDXX,2025-08-20,2025-09-10,638.45782,652.25709,1565.0,0.0,1001184.8612765999,1018740.7811582999,17555.919881699956,0.017535143169578715,Leader rotation,+1.75%
102,102,AVGO,2025-09-10,2025-09-15,351.8715199999999,359.51013,2889.0,0.0,1018589.9349225598,1036547.5160388601,17957.58111630031,0.017629843473434326,Leader rotation,+1.76%
103,103,WBD,2025-09-15,2025-10-01,18.783765,19.51047,55084.0,0.0,1036754.2810825199,1072565.30002104,35811.01893852011,0.03454147196877577,Leader rotation,+3.45%
104,104,PLTR,2025-10-01,2025-10-09,181.50131999999996,183.39642,5897.0,0.0,1072453.9106080798,1079325.7113625202,6871.800754440483,0.006407548787382478,Leader rotation,+0.64%
105,105,AMD,2025-10-09,2025-10-29,236.53629999999998,263.92581,4554.0,0.0,1079340.6828204,1199514.30246252,120173.61964212009,0.11133984065911173,Leader rotation,+11.13%
106,106,MU,2025-10-29,2025-11-21,229.28905999999998,204.32547,5221.0,0.0,1199512.4186245198,1064649.71231226,-134862.7063122599,-0.1124312714218556,Supertrend down,-11.24%
107,107,WDC,2026-01-28,2026-05-11,263.71344999999997,488.54096999999996,4029.0,503.625,1064626.4930301,1964394.9049937397,900272.0369636398,0.8456224251956377,Leader rotation,+84.56%
108,108,MU,2026-05-11,2026-05-27,793.77298,954.70434,2470.0,0.0,1964540.4991211998,2353403.4803604,388862.9812392001,0.1979409339808218,Leader rotation,+19.79%
109,109,LITE,2026-05-27,2026-07-06,902.4515499999999,728.271,2603.0,0.0,2353779.5474193,1891898.034174,-461881.5132452999,-0.19622972497645752,Supertrend down,-19.62%
