trade_no,trade_id,symbol,entry_time,exit_time,entry_price,exit_price,quantity,corporate_action_cash,entry_cost,exit_proceeds,pnl_cash,pnl_pct,exit_reason,pnl_pct_display
27,27,MU,2018-03-12,2018-03-26,56.52825,56.23187,437.0,0.0,24727.548095249997,24548.75386281,-178.79423243999554,-0.007230568584935426,Supertrend down,-0.72%
28,28,NFLX,2018-05-14,2018-07-18,327.41362499999997,381.04938000000004,74.0,0.0,24252.836858249993,28169.456465880005,3916.619607630011,0.1614911950515887,Supertrend down,+16.15%
29,29,ALGN,2018-07-20,2018-08-31,371.24553,388.235785,2.0,0.0,743.2335510599999,775.69509843,32.461547370000176,0.04367610601499816,Leader rotation,+4.37%
30,30,AMZN,2018-07-19,2018-09-04,1830.37473,2025.48675,15.0,0.0,27483.076570949997,30351.91894875,2868.8423778000033,0.10438577975045238,Leader rotation,+10.44%
31,31,ILMN,2018-09-05,2018-10-05,353.07644999999997,333.833,88.0,0.0,31101.798327599994,29347.926696000002,-1753.8716315999918,-0.05639132545090142,Supertrend down,-5.64%
32,32,XLNX,2018-12-06,2018-12-12,87.80388,89.83506,323.0,0.0,28389.01389324,28987.70765562,598.6937623800004,0.021088924209606397,Leader rotation,+2.11%
33,33,ESRX,2018-12-13,2018-12-19,97.138545,94.93251000000001,310.0,0.0,30143.061898949996,29399.6490219,-743.4128770499956,-0.024662818911435513,Supertrend down,-2.47%
34,34,REGN,2019-01-11,2019-01-25,405.85282499999994,410.64457500000003,72.0,0.0,29250.62480339999,29536.842990600006,286.21818720001465,0.009785028153201925,Leader rotation,+0.98%
35,35,XLNX,2019-01-28,2019-04-26,107.54374499999999,115.46224000000001,276.0,99.36,29711.75569361999,31835.710661760004,2223.3149681400137,0.0748294712391373,Supertrend down,+7.48%
36,36,MELI,2019-04-29,2019-08-06,489.914835,588.235735,65.0,0.0,31876.308739274995,38197.087452225,6320.778712950007,0.19829079849393394,Supertrend down,+19.83%
37,37,QCOM,2019-09-09,2019-10-09,79.07952,73.873045,484.0,300.08,38312.76216768,35718.79922622,-2293.882941459997,-0.05987255451383455,Supertrend down,-5.99%
38,38,ASML,2019-10-17,2019-10-25,256.31809499999997,262.318775,140.0,0.0,35920.417833299995,36687.9038715,767.4860382000043,0.021366289272072736,Leader rotation,+2.14%
39,39,LRCX,2019-10-28,2019-11-08,272.67627,271.16435,134.0,0.0,36575.15880018,36299.6868771,-275.4719230799965,-0.007531667178397594,Leader rotation,-0.75%
40,40,QCOM,2019-11-11,2019-11-27,91.75585499999998,85.11742,397.0,0.0,36463.50150943499,33757.82412426,-2705.6773851749895,-0.07420234681726579,Supertrend down,-7.42%
41,41,AMD,2019-11-29,2019-12-17,39.11955,42.488745,863.0,0.0,33793.931821649996,36631.119148065,2837.1873264150054,0.08395552613967716,Leader rotation,+8.40%
42,42,TSLA,2019-12-18,2020-02-06,380.81981475,699.56954025,96.0,0.0,36595.260918215994,67091.517188136,30496.256269920006,0.833338948944067,Supertrend down,+83.33%
43,43,LRCX,2020-02-07,2020-02-19,320.79031499999996,331.01441,209.0,0.0,67112.22101083498,69112.82967831,2000.6086674750113,0.029809901048454712,Leader rotation,+2.98%
44,44,SGEN,2020-02-20,2020-02-28,119.54974499999999,104.46774,577.0,0.0,69049.18306786499,60217.608094020005,-8831.574973844981,-0.12790267142139633,Supertrend down,-12.79%
45,45,REGN,2020-04-16,2020-04-20,519.17946,566.4266450000001,115.0,0.0,59765.343537899986,65073.92511082502,5308.581572925032,0.08882374397394055,Leader rotation,+8.88%
46,46,SGEN,2020-04-17,2020-04-20,135.817875,138.87053,4.0,0.0,543.8147714999999,554.92663788,11.111866380000151,0.020433182330355626,Leader rotation,+2.04%
47,47,TSLA,2020-04-21,2020-06-02,730.4855602499999,894.25314975,89.0,0.0,65078.22807711224,79508.94179742226,14430.713720310021,0.22174410930812116,Leader rotation,+22.17%
48,48,ZM,2020-06-03,2020-07-06,211.88589,264.74756,377.0,0.0,79960.86151053,99710.02028988002,19749.158779350022,0.24698531764504894,Leader rotation,+24.70%
49,49,TSLA,2020-07-07,2020-07-23,1405.7120047499998,1678.110525,70.0,0.0,98498.24017283248,117350.26901325001,18852.028840417537,0.19139457524660686,Leader rotation,+19.14%
50,50,MRNA,2020-07-24,2020-08-06,69.084525,75.86205000000001,1715.0,0.0,118598.44033537498,129973.31233425002,11374.871998875038,0.09591080596598878,Leader rotation,+9.59%
51,51,ZM,2020-08-07,2020-08-12,266.58322499999997,232.16386000000003,487.0,0.0,129955.85660557497,112950.73602018002,-17005.12058539495,-0.13085305294863836,Supertrend down,-13.09%
52,52,MRNA,2020-08-13,2020-08-14,69.21459,68.02597,1631.0,0.0,113001.88528628998,110839.40671293,-2162.4785733599856,-0.01913665925025365,Supertrend down,-1.91%
53,53,TSLA,2020-08-17,2020-08-19,1677.8384999999998,1864.06700025,66.0,0.0,110848.07834099997,122905.3935944835,12057.315253483524,0.10877333584793258,Leader rotation,+10.88%
54,54,ZM,2020-08-20,2020-08-24,274.587225,292.8535,447.0,0.0,122863.230064575,130774.6089855,7911.37892092501,0.06439175428455624,Leader rotation,+6.44%
55,55,TSLA,2020-08-25,2020-08-26,1975.87694475,2058.9695002500002,66.0,0.0,130538.28623185348,135756.0950294835,5217.808797630016,0.03997148230031522,Leader rotation,+4.00%
56,56,ZM,2020-08-27,2020-09-09,295.83784499999996,369.565125,459.0,0.0,135925.36042585495,169460.76198262503,33535.401556770084,0.2467192395275133,Supertrend down,+24.67%
57,57,ZM,2020-10-14,2020-10-30,519.0393899999999,481.25925,326.0,0.0,169376.04798113994,156733.6249845,-12642.422996639943,-0.07464114995791893,Supertrend down,-7.46%
