symbol,entry_time,exit_time,entry_price,exit_price,quantity,corporate_action_cash,pnl_pct,exit_reason,corporate_action_event_id
TTWO,2018-01-08,2018-01-22,116.55824999999999,117.711115,130.0,0.0,0.007873127445229944,Leader rotation,
MNST,2017-11-30,2018-02-06,61.85091,63.068450000000006,6.0,0.0,0.01764774537495284,Supertrend down,
CTAS,2017-12-19,2018-02-06,161.0805,154.34279,92.0,0.0,-0.043742645464827756,Supertrend down,
ALGN,2018-01-22,2018-02-06,269.77482,232.593645,57.0,0.0,-0.13954563130625952,Supertrend down,
QRTEA,2018-02-26,2018-03-20,20.353871849999997,18.7464221,1.0,0.0,-0.08081534319040073,Supertrend down,
NVDA,2018-02-16,2018-03-28,245.5227,224.017935,113.0,16.95,-0.08880035586065205,Supertrend down,
ADBE,2018-05-11,2018-05-31,241.15051499999998,246.98644500000003,1.0,0.0,0.02215400862573591,Leader rotation,
MU,2018-05-31,2018-06-11,59.259615,61.679145000000005,2.0,0.0,0.038749744578242096,Leader rotation,
FOX,2018-06-08,2018-07-13,39.109545000000004,46.79659,3.0,0.0,0.19416092208897617,Leader rotation,
NFLX,2018-05-11,2018-07-18,329.814825,381.04938000000004,76.0,0.0,0.15303501768734207,Supertrend down,
STX,2018-06-11,2018-07-31,56.418195,54.332820000000005,2.0,1.26,-0.0277315049435104,Supertrend down,
IDXX,2018-08-28,2018-08-30,251.74580999999998,253.62312500000002,1.0,0.0,0.005444283221677448,Leader rotation,
AMZN,2018-07-18,2018-09-18,1848.924,1917.6906750000003,15.0,0.0,0.03512049451453958,Supertrend down,
ALGN,2018-07-18,2018-10-05,374.04693,356.0219,3.0,0.0,-0.05009094037353101,Supertrend down,
ADBE,2018-08-30,2018-10-09,266.85336,254.03292000000002,1.0,0.0,-0.049945027043010626,Supertrend down,
ILMN,2018-12-04,2018-12-18,350.11496999999997,313.70307,29.0,0.0,-0.10579004765388711,Supertrend down,
XLNX,2018-12-04,2018-12-20,93.96696,84.70762500000001,109.0,0.0,-0.1003393214380458,Supertrend down,
FOX,2018-12-04,2018-12-24,49.354665,46.5767,196.0,0.0,-0.05817130639343482,Supertrend down,
VRTX,2019-01-10,2019-01-22,181.940925,193.38326,50.0,0.0,0.06076672887169221,Leader rotation,
REGN,2019-01-10,2019-01-28,399.5996999999999,414.90244500000006,23.0,0.0,0.03622067055083944,Leader rotation,
TMUS,2019-01-10,2019-02-19,67.47372,71.973995,135.0,0.0,0.06456544583855517,Leader rotation,
WDAY,2019-01-22,2019-02-19,170.32512,190.094905,56.0,0.0,0.11384095898479352,Leader rotation,
AMD,2019-02-19,2019-03-08,23.641814999999998,21.339325000000002,371.0,0.0,-0.09919399225423287,Supertrend down,
CDNS,2019-03-08,2019-03-14,58.159065,60.729620000000004,136.0,0.0,0.04211238777483972,Leader rotation,
MELI,2019-03-14,2019-04-03,503.61168,522.288725,16.0,0.0,0.03501410269896077,Leader rotation,
XLNX,2019-01-28,2019-04-26,107.54374499999999,115.46224000000001,89.0,32.04,0.0748294712391373,Supertrend down,
AVGO,2019-04-03,2019-05-09,306.37311,299.85,27.0,0.0,-0.023246853808745915,Supertrend down,
SBUX,2019-02-19,2019-06-14,70.49522999999999,83.49823,165.0,59.4,0.1871872852854124,Leader rotation,
AMD,2019-06-10,2019-06-18,33.546765,29.745120000000004,249.0,0.0,-0.11509532466664996,Supertrend down,
SNPS,2019-06-18,2019-06-20,126.17305499999999,128.51571,74.0,0.0,0.016531900211541828,Leader rotation,
WDAY,2019-06-20,2019-07-12,219.439665,223.64812,43.0,0.0,0.01714186726173983,Leader rotation,
CDNS,2019-06-14,2019-08-05,68.03399999999999,69.46525,172.0,0.0,0.01899724096346378,Supertrend down,
SNPS,2019-07-12,2019-08-05,137.678805,126.186875,70.0,0.0,-0.08530035998185537,Supertrend down,
MELI,2019-04-26,2019-08-06,491.435595,588.235735,21.0,0.0,0.1945826570136293,Supertrend down,
SNPS,2019-09-06,2019-09-11,146.07299999999998,134.75259,75.0,0.0,-0.07934146587018742,Supertrend down,
COST,2019-09-11,2019-10-02,294.44715,283.088385,34.0,0.0,-0.04049750917555539,Supertrend down,
QCOM,2019-09-06,2019-10-09,78.99947999999999,73.873045,164.0,101.67999999999999,-0.05892004443735377,Supertrend down,
HAS,2019-10-02,2019-10-23,116.568255,100.09992500000001,84.0,0.0,-0.1429920165670303,Supertrend down,
LULU,2019-10-23,2019-10-28,204.152025,203.79805000000002,32.0,0.0,-0.0037284171493713325,Leader rotation,
KLAC,2019-09-06,2019-11-22,150.925425,160.389765,61.0,51.85,0.0662117186565605,Supertrend down,
LRCX,2019-10-28,2019-11-25,272.67627,263.937965,31.0,0.0,-0.03398041780980254,Supertrend down,
ASML,2019-10-16,2019-12-13,260.39013,288.385735,46.0,53.81999999999999,0.10979003272553345,Leader rotation,
AMD,2019-11-22,2019-12-19,39.37968,42.60868500000001,26.0,0.0,0.07983489866443261,Leader rotation,
AMGN,2019-11-25,2020-01-27,231.19554,223.56816,50.0,0.0,-0.03492312018808674,Supertrend down,
KLAC,2019-12-13,2020-01-28,171.035475,172.1139,109.0,0.0,0.004294670938389311,Supertrend down,
TSLA,2019-12-19,2020-02-06,397.51865999999995,699.56954025,3.0,0.0,0.7563245934438381,Supertrend down,
WDC,2020-01-27,2020-02-25,66.303135,63.59808505,169.0,0.0,-0.04271470799984023,Supertrend down,
LRCX,2020-02-05,2020-02-25,331.395615,305.66709000000003,56.0,0.0,-0.07947977361300751,Supertrend down,
SGEN,2020-02-06,2020-02-28,118.789365,104.46774,2.0,0.0,-0.12232030833102558,Supertrend down,
AMD,2020-04-15,2020-04-20,53.75686499999999,55.95201,184.0,0.0,0.03875510173868557,Leader rotation,
REGN,2020-04-15,2020-04-21,525.56265,565.77697,19.0,0.0,0.07436581820172483,Leader rotation,
SGEN,2020-04-15,2020-05-06,124.152045,166.346785,81.0,0.0,0.3371863813536766,Leader rotation,
REGN,2020-05-06,2020-05-12,559.4796,576.69151,23.0,0.0,0.02870467343365024,Leader rotation,
DXCM,2020-04-21,2020-05-28,320.570205,360.43969000000004,33.0,0.0,0.12212403139343797,Supertrend down,
REGN,2020-05-28,2020-06-17,547.77375,596.0318350000001,5.0,0.0,0.08592454859839016,Leader rotation,
MELI,2020-06-17,2020-06-23,960.7901549999999,994.80235,12.0,0.0,0.033331500901029765,Leader rotation,
DOCU,2020-06-23,2020-07-21,170.42516999999998,203.71809000000002,74.0,0.0,0.19296381426024634,Leader rotation,
ZM,2020-05-12,2020-08-12,168.084,232.16386000000003,83.0,0.0,0.3784774050109243,Supertrend down,
MRNA,2020-07-21,2020-08-14,80.70033,68.02597,180.0,0.0,-0.15873883073310868,Supertrend down,
NVDA,2020-08-12,2020-09-08,439.849815,469.14531,44.0,7.04,0.06483572556034156,Supertrend down,
TSLA,2020-04-20,2020-09-09,146.61337005000001,356.42179995000004,70.0,0.0,1.4261748322152328,Supertrend down,
DXCM,2020-08-14,2020-09-09,436.71824999999995,398.25077500000003,28.0,0.0,-0.08990506085824379,Supertrend down,
NVDA,2020-10-13,2020-10-29,572.14593,513.28323,66.0,0.0,-0.1046730174574182,Supertrend down,
MRNA,2020-10-14,2020-10-29,80.050005,68.315825,6.0,0.0,-0.14829074844961165,Supertrend down,
ZM,2020-10-13,2020-10-30,494.24699999999996,481.25925,38.0,0.0,-0.028223351771597738,Supertrend down,
MELI,2020-11-06,2020-11-11,1434.69699,1273.752805,12.0,0.0,-0.11395378033751236,Supertrend down,
EXPE,2020-11-11,2020-11-16,120.36014999999999,128.70561500000002,121.0,0.0,0.06720090431987646,Leader rotation,
MRNA,2020-11-16,2020-11-27,100.36015499999999,115.06244000000001,162.0,0.0,0.14420454028777718,Leader rotation,
ALGN,2020-11-06,2020-12-02,490.69522499999994,496.32171500000004,35.0,0.0,0.009445452055863113,Leader rotation,
MRNA,2020-12-02,2020-12-16,138.69931499999998,137.681125,124.0,0.0,-0.009324322638775362,Leader rotation,
PDD,2020-11-06,2020-12-22,113.8569,147.22635000000002,158.0,0.0,0.2904987880272649,Leader rotation,
ALGN,2020-12-16,2020-12-30,511.33554,522.028855,33.0,0.0,0.0188727353171958,Leader rotation,
PDD,2020-12-30,2021-01-26,163.42167,181.5092,103.0,0.0,0.1084609786189572,Leader rotation,
PTON,2020-12-22,2021-02-18,159.2796,136.061935,148.0,0.0,-0.1474734807092808,Supertrend down,
MRNA,2021-01-26,2021-02-19,145.222575,173.45323,128.0,0.0,0.19200936975466854,Leader rotation,
TSLA,2020-11-27,2021-02-23,581.45058,661.798935,32.0,0.0,0.13591194526901096,Supertrend down,
PDD,2021-02-19,2021-02-26,200.190045,169.37527000000003,112.0,0.0,-0.15561806346500429,Supertrend down,
BIDU,2021-02-18,2021-03-05,296.44815,266.116875,68.0,0.0,-0.10410919092580628,Supertrend down,
MU,2021-04-06,2021-04-23,93.88692,85.19738,212.0,0.0,-0.09436633490016011,Supertrend down,
AMAT,2021-04-06,2021-05-11,143.95193999999998,119.94000000000001,141.0,0.0,-0.16846997935311137,Supertrend down,
LRCX,2021-04-06,2021-05-11,660.3299999999999,568.27572,27.0,0.0,-0.14112594615415908,Supertrend down,
MRNA,2021-04-23,2021-05-13,170.38515,152.5237,105.0,0.0,-0.10661840340747208,Supertrend down,
MRNA,2021-06-11,2021-07-08,212.00594999999998,215.55217000000002,74.0,0.0,0.014695560825846554,Leader rotation,
NVDA,2021-07-08,2021-07-16,794.6571299999999,760.8393900000001,20.0,0.0,-0.0444693658274713,Supertrend down,
AMAT,2021-06-11,2021-07-19,136.998465,125.12740500000001,123.0,0.0,-0.08847591690311862,Supertrend down,
IDXX,2021-07-19,2021-07-22,661.91079,672.793435,45.0,0.0,0.01441040472029087,Leader rotation,
ASML,2021-06-11,2021-08-10,698.5491,795.1922050000001,22.0,0.0,0.13607391289404647,Leader rotation,
AMAT,2021-08-10,2021-08-13,142.98145499999998,129.065435,133.0,0.0,-0.09913098867963666,Supertrend down,
ASML,2021-08-13,2021-08-30,779.5295699999999,839.5200300000001,22.0,0.0,0.07480549750370291,Leader rotation,
MRNA,2021-07-16,2021-08-31,277.05846,375.72204500000004,3.0,0.0,0.3534015586580417,Supertrend down,
GOOG,2021-07-22,2021-09-21,2654.3264999999997,2800.9388300000005,11.0,0.0,0.05312686612644679,Supertrend down,
NVDA,2021-08-30,2021-09-29,228.41415,209.29030250000002,80.0,3.2,-0.08538021791818673,Supertrend down,
MRVL,2021-10-20,2021-11-03,67.71384,69.62517,3.0,0.0,0.026172179442618626,Leader rotation,
TEAM,2021-08-31,2021-11-23,364.512165,397.3562225,3.0,0.0,0.08792611619293011,Supertrend down,
AMD,2021-11-09,2021-12-10,154.08700499999998,141.219355,1.0,0.0,-0.08534013983493616,Supertrend down,
NVDA,2021-10-19,2021-12-14,222.87138,276.85150500000003,213.0,8.52,0.23990040883589558,Supertrend down,
XLNX,2021-11-23,2021-12-17,219.32960999999997,197.11139500000002,5.0,0.0,-0.10309617548236594,Supertrend down,
PANW,2022-03-23,2022-05-02,588.9837447,557.9802703,102.0,0.0,-0.05453175980478808,Supertrend down,
DLTR,2022-07-21,2022-07-27,172.8864,157.78107000000003,108.0,0.0,-0.08919485218679335,Supertrend down,
AZN,2022-07-27,2022-08-01,67.083525,66.48674,138.0,0.0,-0.010876375971009766,Leader rotation,
EXC,2022-08-01,2022-08-31,46.433204999999994,44.01798,366.0,123.70800000000001,-0.046637113986115475,Supertrend down,
ATVI,2022-07-21,2022-09-01,79.389675,78.170895,242.0,0.0,-0.01731919930892256,Supertrend down,
VRTX,2022-07-21,2022-09-07,285.93289500000003,279.750055,66.0,0.0,-0.02357819364865721,Supertrend down,
BIIB,2022-11-14,2022-11-23,300.260055,306.8465,55.0,0.0,0.019893971843574443,Leader rotation,
CEG,2022-11-14,2022-12-23,92.04599999999999,87.47624,199.0,0.0,-0.051545289336828226,Supertrend down,
ENPH,2022-11-23,2022-12-28,319.08946499999996,272.02392000000003,53.0,0.0,-0.1492028241536092,Supertrend down,
PDD,2022-11-14,2023-01-20,67.623795,91.96399500000001,273.0,0.0,0.35721828025543023,Leader rotation,
ROST,2023-01-17,2023-02-22,119.97995999999999,112.92351000000001,1.0,0.0,-0.060694064230404576,Supertrend down,
NFLX,2023-01-17,2023-02-24,331.24553999999995,319.14035,96.0,0.0,-0.03846944794167795,Supertrend down,
PCAR,2023-02-22,2023-03-14,74.267115,71.83406500000001,19.0,0.0,-0.03469334449567074,Supertrend down,
MELI,2023-01-20,2023-03-22,1077.188325,1223.5879000000002,22.0,0.0,0.13363943944627232,Leader rotation,
SGEN,2023-03-22,2023-03-29,200.79034499999997,202.44872500000002,70.0,0.0,0.006244757649861654,Leader rotation,
REGN,2023-03-22,2023-04-03,760.6801499999999,818.3906,18.0,0.0,0.07371732251203622,Leader rotation,
MELI,2023-03-29,2023-04-19,1213.276335,1304.657345,12.0,0.0,0.0731690707690118,Leader rotation,
BIIB,2023-04-19,2023-05-01,292.836345,305.597125,54.0,0.0,0.041491421885034185,Leader rotation,
NFLX,2023-04-03,2023-07-24,342.00091499999996,424.7875,43.0,0.0,0.23958374124897808,Supertrend down,
NVDA,2023-02-24,2023-08-10,232.36612499999998,421.3892000000001,131.0,10.48,0.8101914967871662,Supertrend down,
TTD,2023-07-24,2023-08-11,84.48222,76.47174500000001,22.0,0.0,-0.09662702636484533,Supertrend down,
META,2023-05-01,2023-08-18,238.73931,278.890485,69.0,0.0,0.1658459650140831,Supertrend down,
NVDA,2023-08-30,2023-09-21,490.68521999999996,415.622085,188.0,7.5200000000000005,-0.15458706646245346,Supertrend down,
ADBE,2023-09-21,2023-09-22,519.73974,512.8334550000001,7.0,0.0,-0.015259420547161007,Supertrend down,
NVDA,2023-10-12,2023-10-19,468.00398505,427.89594500000004,158.0,0.0,-0.08752698334111497,Supertrend down,
ADBE,2023-10-19,2023-10-27,560.28,517.24125,12.0,0.0,-0.0786610249356553,Supertrend down,
SGEN,2023-09-21,2023-11-16,206.60325,212.48370500000001,19.0,0.0,0.02640767816027667,Supertrend down,
CEG,2023-11-06,2023-11-21,119.049495,122.83855000000001,562.0,158.48399999999998,0.03213236321066826,Leader rotation,
NVDA,2023-11-16,2023-12-05,487.033395,454.43267000000003,8.0,0.32,-0.0687195635581771,Supertrend down,
ZS,2023-11-21,2024-01-08,190.26508499999997,213.17336,352.0,0.0,0.11816332040531385,Supertrend down,
PDD,2023-12-05,2024-01-30,138.72932999999998,124.987475,17.0,0.0,-0.10085524254153888,Supertrend down,
SPLK,2024-01-19,2024-02-12,152.886405,154.3228,513.0,0.0,0.007378404490986368,Leader rotation,
CRWD,2023-09-01,2024-02-22,163.20156,304.777535,1.0,0.0,0.863760302757669,Supertrend down,
ZS,2024-01-30,2024-02-22,243.531705,224.39774500000001,8.0,0.0,-0.08040968276741256,Supertrend down,
META,2024-02-22,2024-03-01,480.48012,491.86394500000006,1.0,0.0,0.02164726368938008,Leader rotation,
AMD,2024-03-01,2024-03-15,198.008955,184.73758500000002,4.0,0.0,-0.06888817762780475,Supertrend down,
SPLK,2024-02-22,2024-03-18,155.71782,157.0,8.0,0.0,0.007226769827350932,CashMerger,ea35ba5251a6f6f51b809a04e791993601c2a690b2db433f7bfc8744b5eb9365
META,2024-03-19,2024-03-21,488.414085,514.4526450000001,2.0,0.0,0.051207947017770206,Leader rotation,
NVDA,2024-02-12,2024-04-22,726.3629999999999,780.64948,109.0,4.36,0.07264508354525345,Supertrend down,
CRWD,2024-03-15,2024-04-22,325.74278999999996,285.59713000000005,2.0,0.0,-0.12499519524703362,Supertrend down,
DASH,2024-03-21,2024-04-22,139.96995,128.39577000000003,10.0,0.0,-0.08452324949030099,Supertrend down,
CEG,2024-05-07,2024-06-04,198.79934999999998,206.88650500000003,1.0,0.353,0.040374592282609534,Leader rotation,
NVDA,2024-05-07,2024-06-25,91.143549,121.13940000000001,950.0,9.5,0.32655963667547416,Supertrend down,
MU,2024-06-04,2024-06-28,127.41367499999998,132.75359,1.0,0.0,0.03982832346636345,Supertrend down,
CRWD,2024-06-25,2024-07-19,379.939875,294.362745,155.0,0.0,-0.22678658656885464,Supertrend down,
ARM,2024-06-25,2024-07-26,151.645785,155.28232000000003,370.0,0.0,0.02193454051087307,Supertrend down,
AVGO,2024-08-16,2024-09-09,164.552235,139.04044500000003,210.0,0.0,-0.1567258754456483,Supertrend down,
KLAC,2024-08-16,2024-09-09,828.9342599999999,714.672485,82.0,0.0,-0.13956437516884246,Supertrend down,
TTD,2024-08-16,2024-09-24,99.0495,108.94550000000001,5.0,0.0,0.09771201947840935,Leader rotation,
AVGO,2024-09-20,2024-10-07,167.26359,174.73259000000002,225.0,0.0,0.042566848744929775,Leader rotation,
CTAS,2024-09-24,2024-10-15,204.091995,212.143875,3.0,0.0,0.037375381204374,Leader rotation,
CEG,2024-09-20,2024-11-05,235.27757999999997,230.234825,212.0,0.0,-0.02338839357477085,Supertrend down,
TTD,2024-10-15,2024-11-18,118.53923999999999,117.911015,6.0,0.0,-0.0072871349905433425,Supertrend down,
NVDA,2024-10-07,2024-12-02,125.052495,138.76058500000002,313.0,0.0,0.10740166418851649,Leader rotation,
CHTR,2024-11-18,2024-12-02,386.49315,395.752025,3.0,0.0,0.02191025031966709,Leader rotation,
APP,2024-12-02,2024-12-11,335.9528925,327.43620000000004,65.0,0.0,-0.027298204261831494,Supertrend down,
TSLA,2024-11-05,2025-01-02,247.46366999999998,389.90495000000004,195.0,0.0,0.572456753473628,Supertrend down,
NFLX,2024-12-02,2025-01-13,887.9537549999999,831.1092375000001,25.0,0.0,-0.06588752520910601,Supertrend down,
CEG,2025-01-23,2025-01-24,333.296565,347.57612500000005,146.0,0.0,0.040759802633406395,Leader rotation,
MRVL,2025-01-23,2025-01-28,123.42168,103.24835,388.0,0.0,-0.16512188466070465,Supertrend down,
DASH,2025-01-28,2025-01-31,182.57124,188.475715,215.0,0.0,0.03027804458607597,Leader rotation,
FTNT,2024-12-11,2025-02-04,98.04899999999999,100.94450250000001,220.0,0.0,0.027474172937181462,Leader rotation,
TEAM,2025-02-04,2025-02-05,310.965405,316.58163,72.0,0.0,0.01602652317780917,Leader rotation,
AXON,2025-01-31,2025-02-20,655.76772,580.7095,63.0,0.0,-0.11622785998258445,Supertrend down,
PLTR,2025-01-24,2025-02-24,79.089525,95.83206,636.0,0.0,0.2092699678326222,Supertrend down,
APP,2025-02-05,2025-02-26,377.55868499999997,328.30576500000006,60.0,0.0,-0.13218839231423174,Supertrend down,
DASH,2025-02-20,2025-02-26,210.63526499999998,194.05292500000002,175.0,0.0,-0.08056608247373998,Supertrend down,
FTNT,2025-02-24,2025-03-07,109.36965749999999,101.94900000000001,556.0,0.0,-0.06971176448727812,Supertrend down,
MSTR,2025-04-28,2025-06-04,373.476645,385.60710000000006,99.0,0.0,0.030416925384333604,Leader rotation,
APP,2025-06-04,2025-06-20,398.58919499999996,344.05788500000006,98.0,0.0,-0.1385354621608803,Supertrend down,
ZS,2025-06-20,2025-06-26,305.642745,314.172835,110.0,0.0,0.02585493088655544,Leader rotation,
NFLX,2025-04-28,2025-07-11,1100.55,1259.156107,32.0,0.0,0.14182936766382048,Supertrend down,
AVGO,2025-06-26,2025-07-25,265.21254,287.925965,130.0,0.0,0.08347323375679516,Leader rotation,
DASH,2025-07-25,2025-08-01,244.90239,247.59614000000002,154.0,0.0,0.008979301580447796,Leader rotation,
KLAC,2025-07-11,2025-08-18,925.9627499999999,872.6035799500002,43.0,81.7,-0.05745860926705937,Supertrend down,
PLTR,2025-04-28,2025-08-20,113.83689,152.22385000000003,325.0,0.0,0.3345384474536901,Supertrend down,
DASH,2025-08-20,2025-08-21,244.12199999999999,243.34826500000003,342.0,0.0,-0.005161129761677485,Supertrend down,
CEG,2025-08-01,2025-08-22,336.60321749999997,313.76304000000005,111.0,43.068,-0.06856578634221377,Supertrend down,
AMD,2025-08-21,2025-09-08,165.94293000000002,151.72410000000002,501.0,0.0,-0.08751186359638852,Supertrend down,
FAST,2025-08-22,2025-09-12,49.48473,47.026475,705.0,0.0,-0.05157578895568371,Supertrend down,
AVGO,2025-09-08,2025-09-17,342.92137499999995,358.67057500000004,221.0,0.0,0.0438367992503399,Leader rotation,
MU,2025-09-12,2025-09-29,153.626775,159.92000000000002,216.0,0.0,0.038884527260821145,Leader rotation,
WBD,2025-09-17,2025-10-02,18.089039999999997,19.320335,4322.0,0.0,0.0659345621474623,Leader rotation,
APP,2025-10-02,2025-10-07,710.5450950000001,594.9173925000001,117.0,0.0,-0.1644038491868851,Supertrend down,
PLTR,2025-09-29,2025-10-28,179.72982,189.38526,196.0,0.0,0.051616631408899716,Leader rotation,
IDXX,2025-08-18,2025-11-04,650.775225,717.0812800000001,6.0,0.0,0.09968622448684994,Leader rotation,
PLTR,2025-11-04,2025-11-07,192.166035,173.06342500000002,21.0,0.0,-0.10120618385518043,Supertrend down,
LRCX,2025-11-07,2025-11-11,159.909915,164.087915,25.0,0.0,0.024077006219295205,Leader rotation,
AMD,2025-10-28,2025-11-20,259.26957,232.58365,143.0,0.0,-0.10471966531746302,Supertrend down,
MU,2025-10-07,2025-11-21,194.94742499999998,204.427735,358.0,0.0,0.046534920771705846,Supertrend down,
WBD,2025-11-11,2026-01-28,22.961474999999997,28.075955,180.0,0.0,0.2202987476115621,Leader rotation,
STX,2026-01-28,2026-03-04,395.387595,367.31625,87.0,0.0,-0.0728531799319565,Supertrend down,
MU,2026-01-28,2026-03-26,422.65121999999997,369.83499,90.0,0.0,-0.12671242507936198,Supertrend down,
LRCX,2026-04-09,2026-04-10,248.454165,263.058405,131.0,0.0,0.05666497392474312,Leader rotation,
STX,2026-04-09,2026-04-28,504.25199999999995,565.75698,65.0,0.0,0.11973100041958484,Leader rotation,
INTC,2026-04-28,2026-05-04,81.32064,99.13041000000001,462.0,0.0,0.2165711834382671,Leader rotation,
STX,2026-05-04,2026-05-11,742.53108,792.853375,61.0,0.0,0.06563788868289189,Leader rotation,
MU,2026-04-10,2026-06-08,420.500145,937.800865,80.0,0.0,1.2257474774426114,Supertrend down,
INTC,2026-05-11,2026-06-08,130.94544,110.9445,372.0,0.0,-0.1544353689037764,Supertrend down,
WDC,2026-01-28,2026-06-11,263.58172499999995,497.521115,146.0,40.15,0.8848112178221277,Supertrend down,
