param_entry,param_market_filter,param_asset_filter,param_rs_method,param_rs_period,param_sell_confirm_bars,param_hurdle,param_max_positions,param_st_period,param_st_multiplier,start,end,total_return,qqq_return,alpha,mdd,cagr,calmar,sharpe,sortino,win_rate,payoff_ratio,trade_count,score,source
single,1d,ichimoku_cloud,dual_momentum,50,2,1.5,6,10,3.0,2010-04-27 00:00:00,2026-07-16 00:00:00,5.655527043169323,13.30766113210844,-7.652134088939116,-0.3429374662076071,0.12396844119696726,0.3614899315839681,0.6253748894435504,0.8955558639339407,0.6005946481665014,0.9667700767312531,1009,5.399938316886544,optuna
single,1d,ichimoku_cloud,dual_momentum,50,3,1.5,6,10,3.0,2010-04-27 00:00:00,2026-07-16 00:00:00,7.522854280775963,13.30766113210844,-5.784806851332476,-0.3238587294751806,0.14123775306491648,0.436109143310094,0.6865612615449888,0.983058124393201,0.617258883248731,0.9551405946129868,985,7.284364135042169,optuna
single,1d,ichimoku_cloud,dual_momentum,75,4,1.5,6,10,3.0,2010-04-27 00:00:00,2026-07-16 00:00:00,25.731726882060606,13.30766113210844,12.424065749952167,-0.3445478551223716,0.22457317849739677,0.6517909636025336,0.9809993768041319,1.4426688916231118,0.6418764302059496,1.0806333100704857,874,25.48551857926683,optuna
single,1d,ichimoku_cloud,dual_momentum,125,6,2.0,2,10,3.0,2010-07-06 00:00:00,2026-07-16 00:00:00,156.2263598062933,15.571362153222964,140.65499765307032,-0.4755293563021007,0.37103431222038075,0.7802553245202071,0.9935330715578098,1.5879033905229292,0.6153846153846154,1.5532062975367433,208,155.87574231339835,optuna
single,1d,ichimoku_cloud,dual_momentum,150,5,2.0,5,10,3.0,2010-08-10 00:00:00,2026-07-16 00:00:00,35.9681206879463,14.12620591682701,21.841914771119292,-0.406460677864937,0.25432534867871825,0.6257071410072,1.0138153079062557,1.4961627844472754,0.6391752577319587,1.2809612385260298,582,35.67336660489154,optuna
single,1d,ichimoku_cloud,dual_momentum,125,3,2.5,1,10,3.0,2010-07-06 00:00:00,2026-07-16 00:00:00,171.4764002492276,15.571362153222964,155.90503809600463,-0.525140731124244,0.3789762975764581,0.721666165115643,0.9668132079457423,1.5445904903184744,0.610738255033557,1.5784678155114773,149,171.0852920605666,optuna
single,1d,ichimoku_cloud,dual_momentum,50,6,2.5,1,10,3.0,2010-04-27 00:00:00,2026-07-16 00:00:00,1.1632548476539943,13.30766113210844,-12.144406284454444,-0.7619305660445477,0.04872444526214892,0.06394866859731699,0.3357064584304504,0.48573140248247754,0.6503067484662577,0.7378298574236497,163,0.5637815885712697,optuna
single,1d,ichimoku_cloud,dual_momentum,75,3,2.5,1,10,3.0,2010-04-27 00:00:00,2026-07-16 00:00:00,18.594883448603607,13.30766113210844,5.287222316495168,-0.6767553628273377,0.2013465843838167,0.2975175306223421,0.6397371370756835,0.9769872501930159,0.6319018404907976,1.0694820780566405,163,18.07267127245401,optuna
single,1d,ichimoku_cloud,dual_momentum,75,5,2.5,1,10,3.0,2010-04-27 00:00:00,2026-07-16 00:00:00,91.47033685852992,13.30766113210844,78.16267572642148,-0.594421274030752,0.32195234215068047,0.541623182440177,0.8479164938302123,1.3227650714355388,0.6462585034013606,1.2668817652759636,147,91.02023733412022,optuna
single,1d,ichimoku_cloud,dual_momentum,75,6,2.5,2,10,3.0,2010-04-27 00:00:00,2026-07-16 00:00:00,63.3941679129514,13.30766113210844,50.08650678084297,-0.4932099917652222,0.29278468337528296,0.5936308839311883,0.8897470122061824,1.3793147914040302,0.6460481099656358,1.1987275364829957,291,63.02629232990541,optuna
